Reference	LeftContext	Pivot	RightContext
1_m00696-plain	medicamento tradicional. A pesar de las reticencias de la FDA ante	el_ART_el fármaco_NC_fármaco de_PREP_de Genentech_NP_Genentech,_CM_, los_ART_el anticuerpos_NC_anticuerpo monoclonales_ADJ_monoclonal son_VSfin_ser más_ADV_más eficaces_ADJ_eficaz	para eliminar moléculas mediadoras implicadas en las enfermedades que cualquier otro medicamento
1_m00697-plain	. Recurrieron luego a la ingeniería genética para producir virus que sintetizaran	las_ART_el enzimas_NC_enzima mutadas_VLadj_mutar,_CM_, y_CC_y seleccionaron_VLfin_seleccionar el_ART_el compuesto_ADJ_compuesto más_ADV_más adecuado_ADJ_adecuado	para limitar la reproducción de aquellos virus. El fármaco se encuentra
1_m00707-plain	se rompiera, se produciría una hemorragia interna. A finales de	los_ART_el años_NC_año setenta_CARD_setenta,_CM_, durante_PREP_durante su_PPO_suyo búsqueda_NC_búsqueda de_PREP_de métodos_NC_método menos_ADV_menos agresivos_ADJ_agresivo	, se introdujo la técnica de " microencapsulación ". Las microcápsulas
1_m00710-plain	neuraminidasa que presenten: H1N1, H1N2, H2N2, etc.	Los_ART_el virus_NC_virus de_PREP_de tipo_NC_tipo B_ALFS_B,_CM_, mucho_ADV_mucho más_ADV_más uniformes_ADJ_uniforme	, portan una sola variante de hemaglutinina y otra de neuraminidasa,
1_m00710-plain	la replicación vírica los compuestos sí pueden recortar la duración y aligerar	la_ART_el gravedad_NC_gravedad de_PREP_de la_ART_el parte_NC_parte inicial_ADJ_inicial,_CM_, la_ART_el más_ADV_más desagradable_ADJ_desagradable	de un episodio de gripe. Cuanto antes se empiece el tratamiento
1_m00715-plain	predictible si se las expone a factores bioquímicos determinados. Para estimular	el_ART_el crecimiento_NC_crecimiento de_PREP_de tejido_NC_tejido nuevo_ADJ_nuevo,_CM_, lo_ART_el más_ADV_más directo_ADJ_directo	consiste en dejar la herida o el órgano lesionados en contacto con
1_m00725-plain	hasta alrededor del 50 %. El cumplimiento disminuyó más rápidamente en	el_ART_el grupo_NC_grupo de_PREP_de tratamiento_NC_tratamiento de_PREP_de soporte_NC_soporte,_CM_, lo_ART_el que_CQUE_que pudo_VMfin_poder deberse_VCLIinf_deberse al_PAL_al deterioro_NC_deterioro más_ADV_más precoz_ADJ_precoz	de los pacientes. La diferencia desde el periodo inicial en el
1_m00731-plain	identificado por métodos cromatográficos. Los péptidos solapantes pueden identificarse gracias a	los_ART_el solapamientos_NC_solapamiento observados_VLadj_observar en_PREP_en la_ART_el secuencia_NC_secuencia,_CM_, lo_ART_el cual_REL_cual permite_VLfin_permitir reconstruir_VLinf_reconstruir secuencias_NC_secuencia más_ADV_más largas_ADJ_largo	que las de los péptidos resultantes de la digestión inicial. La
1_m00731-plain	clínicas de las enfermedades resultan siempre algo arbitrarias. En esencia,	el_ART_el clínico_ADJ_clínico está_VEfin_estar diciendo_VLger_decir,_CM_, de_PREP_de forma_NC_forma más_ADV_más o_CC_o menos_ADV_menos convincente_ADJ_convincente	, que " este paciente que tengo que tratar se parece a
1_m00735-plain	que permite su administración dos veces al día. En comparación con	los_ART_el análogos_NC_análogo de_PREP_de los_ART_el nucleósidos_NC_nucleósido,_CM_, el_ART_el ritonavir_NC_ritonavir tiene_VLfin_tener un_ART_un efecto_NC_efecto más_ADV_más potente_ADJ_potente	y mantenido sobre la viremia plasmática, las cargas de infección celular
1_m00735-plain	fue la candidiasis esofágica nueva o recidivante (tabla 2).	Las_ART_el tasas_NC_tasa de_PREP_de primeros_ORD_nu|primero episodios_NC_episodio fueron_VSfin_ser,_CM_, en_PREP_en general_ADJ_general,_CM_, más_ADV_más bajas_ADJ_bajo	en el grupo de ritonavir que en el grupo de placebo.
