id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H7_economy_30,left,['modo'],[None], realidades de un modo característicamente tendencioso o deformado Otra cuestión,la estructura social objetiva subyacente; y que tienden a reflejar esas realidades de un modo característicamente tendencioso o deformado Otra cuestiónes la de si esas realidades se pueden o no se pueden
H7_economy_31,both,['escuelas'],['casos'], veces de esas escuelas e independientemente en otros casos,". Durante los siglos XIX y XIII se desarrollaron, partiendo a veces de esas escuelas e independientemente en otros casos, las "" universidades "", asociaciones corporativas de maestros, como"
H7_economy_32,both,['tecnología'],['condiciones'], la tecnología y las demás condiciones,"correcciones) con la jornada de trabajo de dicho hombre. Si la tecnología y las demás condicionesde la producción permanecieran rigurosamente invariables, este procedimiento nos podría dar"
H7_economy_33,left,['hechos'],[None], unas veces cuerpos varios de hechos y otras veces,"economometría '. [3] Como 'estadística 'acabó significando unas veces cuerpos varios de hechos y otras veces, tipos varios de métodos, no tiene nada de sorprendente que"
H7_economy_34,none,[None],[None], la mortalidad en las ciudades y en el campo y de otras cuestiones,", de la distribución de edad, del status matrimonial, de la mortalidad en las ciudades y en el campo y de otras cuestionesemparentadas con ésas. Las secciones VIII-XIII están dedicadas a asuntos de"
H7_economy_35,left,['existente'],[None], plata existente en Inglaterra y en otros países,la del consumo de carne y la cantidad de oro y de plata existente en Inglaterra y en otros países. CAPÍTULO 2 TRASFONDO POLÍTICO-SOCIAL Durante la última década anterior a la
H7_economy_36,left,['pobres'],[None], las leyes de pobres y de otros temas,"cátedra era una fundación del arzobispo Whately. Escribió también acerca de las leyes de pobres y de otros temas, pero la única publicación suya que hemos de recordar es:"
H7_economy_37,both,['idea'],['utilizar'], La idea tiene interesantes implicaciones y se puede utilizar entre otras cosas,"salario maximizará la renta que los trabajadores reciban de su inversión. La idea tiene interesantes implicaciones y se puede utilizar entre otras cosas, en ciertos esquemas de participación en beneficios. Pero, como"
H7_economy_38,none,[None],[None], los Estados Unidos y otros países,"que emprendió. A partir de 1821 vagabundeó por el Canadá, los Estados Unidos y otros países, incluidas las islas Hawai, realizando en todas partes rudos trabajos"
H7_economy_39,none,[None],[None], filosofía y otros elementos,"a los ideales del Verein -sin duda glorificados con un poco de filosofía y otros elementosde la cultura alemana-, no puede sorprendernos que la oferta se"
H7_economy_40,right,[None],['tipo'], un juicio moral o de otro tipo,", plantear la cuestión de si los economistas tienen derecho a emitir un juicio moral o de otro tiposobre los fenómenos que analizan. Durante la primera década del siglo"
H7_economy_41,both,['febrero'],['febrero'], febrero de y febrero de Otro ejemplo,"Véase al menos la discusión en la Review of Economic Studies, febrero de y febrero de Otro ejemplode este tipo de artificio < gadget > es la mediación del"
H7_economy_42,left,"['efectos', 'ideas', 'efectos perturbadores']",[None], los efectos perturbadores de otras ideas científicas o de otros aspectos,y entusiasmo y la capacidad de aferrarse a ella y apartarse de los efectos perturbadores de otras ideas científicas o de otros aspectosde la situación. [7] En su Prólogo y en
H7_economy_43,both,['uso'],['uso'], uso del léxico son Frisch y Hicks Ejemplos destacados de otro uso,"dinámica con la teoría del crecimiento. Las principales autoridades de nuestro uso del léxico son Frisch y Hicks Ejemplos destacados de otro usoson HARROD (véase particularmente Towards a Dynamic Economics, 1948)"
H7_economy_44,none,[None],[None], Francia e Italia Por otra parte,"los turistas procedieron de cuatro países: Reino Unido, Alemania, Francia e Italia Por otra parte, las dos vías utilizadas preferentemente para entrar en España fueron el"
H7_economy_45,right,[None],['industrias'], Petróleo y químicas Comunicaciones Otras industrias,. Electricidad. Alimentación. Construcción. Inversión mobiliaria. Siderometalurgia. Petróleo y químicas Comunicaciones Otras industriasy servicios. NOTAS: - Base a 1 de enero de
H8_economy_1,both,"['factores', 'producción']",['trabajadores'], los factores de la producción y en particular los trabajadores,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particular los trabajadoresestán dispuestos a resistirse a una reducción en sus remuneraciones monetarias,"
H9_economy_1,both,['aranceles'],"['tasa', 'más', 'baja']", los aranceles al la tasa más baja,el período de 1985Ð94. Los cuatro Estados de Europa central redujeron los aranceles al la tasa más bajade los grupos de países del Banco. Las tasas de inversión
H9_economy_2,both,['comercio'],['más'], apertura del comercio las políticas internas son cada vez más importantes,"aceleración y ampliación de los flujos de capital y a la mayor apertura del comercio las políticas internas son cada vez más importantespara los trabajadores. El éxito tiene un efecto multiplicador, porque"
H9_economy_3,right,[None],"['ingenieros', 'ganan', 'más', 'alto']", PIB como Alemania los ingenieros ganan un sueldo más alto,de remuneración por trabajos análogos: en los países con un alto PIB como Alemania los ingenieros ganan un sueldo más altoque los ingenieros igualmente calificados en Hungría o la India. Esta
H9_economy_4,right,[None],"['trabajadores', 'ser', 'más']", Gracias al desarrollo los trabajadores llegan a ser más productivos,y el valor del aporte de los trabajadores a la producción. Gracias al desarrollo los trabajadores llegan a ser más productivosen las actividades en que se especializan: sus conocimientos se amplían
H9_economy_5,both,"['bienes', 'capital']","['ideas', 'más']", los bienes el capital las personas y las ideas circulan hoy más rápida,"A LA DISMINUCION de los costos del transporte y las comunicaciones, los bienes el capital las personas y las ideas circulan hoy más rápiday económicamente que en cualquier otra época de la historia. Esto"
H9_economy_6,right,[None],"['hecho', 'salarios', 'más']", países las mujeres tendrían de hecho salarios más altos,un 20 % a un 30 % más baja. En esos países las mujeres tendrían de hecho salarios más altosque los hombres si sus contribuciones se valoraran de la misma manera
H9_economy_7,both,"['trabajadores', 'más']","['menos', 'trabajadores']", los trabajadores afiliados son más altos los empleadores contratan menos trabajadores,que producen las empresas sindicalizadas. Debido a que los salarios de los trabajadores afiliados son más altos los empleadores contratan menos trabajadores; aumenta así la oferta de mano de obra en el sector
H9_economy_8,right,[None],['más'], palabras la educación es más intensiva,más capital humano que la producción de capital físico. En otras palabras la educación es más intensivaen capital humano. Otra distinción fundamental entre capital físico y humano
H9_economy_9,both,"['acumulación', 'capital', 'grande', 'acumulación de capital']","['inversiones', 'menos']", acumulación de capital es ya grande las oportunidades para nuevas inversiones son menos atractivas,"en una comunidad rica, sino que, debido a que su acumulación de capital es ya grande las oportunidades para nuevas inversiones son menos atractivas, a no ser que la tasa de interés baje lo bastante"
H9_economy_10,both,"['familia', 'generalmente']",['más'], familia es generalmente un motivo más fuerte,"la satisfacción de las necesidades primarias inmediatas de un hombre y su familia es generalmente un motivo más fuerteque los relativos a la acumulación, que sólo adquieren predominio efectivo"
H9_economy_11,both,"['salarios', 'nominales', 'general', 'salarios nominales']",['más'], salarios nominales es en general la política más aconsejable,consideraciones opino ahora que el mantenimiento de un nivel general estable de salarios nominales es en general la política más aconsejablepara un sistema cerrado; al tiempo que la misma conclusión será
H9_economy_12,right,[None],"['diferentes', 'más']", parte razones diferentes y más fundamentales,"que proceden de estadios históricamente anteriores. Pero hay, por otra parte razones diferentes y más fundamentales, menos fáciles de explicar, que impiden analizar lo que ocurre"
H9_economy_13,both,['caso'],"['más', 'aportaciones originales']", caso las aportaciones originales más importantes,"todos los problemas económicos aparecían bajo una nueva luz. En cualquier caso las aportaciones originales más importantesdel libro -contenidas sobre todo en los capítulos 4-7, referentes a"
H9_economy_14,both,"['caso', 'déficit']",['más'], el caso del déficit el criterio más importante,", 0 % del PIB en el mismo año). En el caso del déficit el criterio más importantea efectos del paso a la moneda única, han surgido importantes"
H9_economy_15,both,['caso'],['más'], caso la cumbre del 7 el club de los países más poderosos,"energía) y por tanto constituye un riesgo inflacionario. En cualquier caso la cumbre del 7 el club de los países más poderososdel mundo, celebrada en Berlín el segundo fin de semana de"
H9_economy_16,right,[None],['más'], Italia sin embargo la situación es más incierta,"clima industrial y confianza del consumidor presentan una mejora notable. En Italia sin embargo la situación es más incierta. El Reino Unido, por contra, registra una mayor actividad"
H9_economy_17,both,['cifras'],"['número', 'desocupados', 'más', 'elevado']", cifras absolutas el número de desocupados es el más elevado,"se prevé un fuerte aumento de las subvenciones por desempleo. En cifras absolutas el número de desocupados es el más elevadodesde 1933. La inflación sigue, en general, bajo control"
H9_economy_18,both,['yenes'],"['nivel', 'más', 'bajo']", yenes el nivel más bajo,"31 % en 1996, hasta los 7, 2 billones de yenes el nivel más bajodesde 1990. Pese a haber aumentado sus exportaciones en un 8"
H9_economy_19,both,"['tipos', 'oficiales', 'influencia', 'bolsa', 'tipos oficiales']",['más'], tipos oficiales y sobre todo la influencia de la bolsa neoyorquina más intensa,"tipos de interés. En la City londinense, el mantenimiento de tipos oficiales y sobre todo la influencia de la bolsa neoyorquina más intensaque en el continente, han propiciado subidas de los índices."
H9_economy_20,both,['términos'],"['aumento', 'más']", términos relativos el aumento más importante,", ya que la edificación retrocedió casi un 2 %. En términos relativos el aumento más importante(185 %) correspondió a las obras ferroviarias, incluyendo,"
H9_economy_21,right,[None],"['tendencias', 'más']", segmentos las tendencias más positivas,"valor más bajo en un mes de enero desde 1983. Por segmentos las tendencias más positivasse registraron en la industria, la construcción y entre los demandantes"
H9_economy_22,right,[None],"['reducción', 'más']", sexos la reducción del desempleo fue más intensa,"tasas registradas a lo largo del segundo semestre de 1996. Por sexos la reducción del desempleo fue más intensaentre las mujeres que entre los hombres, aunque la tasa de"
H9_economy_23,right,[None],['más'], sectores los avances más significativos,"por la notable volatilidad de la Bolsa de Nueva York. Por sectores los avances más significativosdurante el mes de enero correspondieron a los valores alimentarios, de"
H9_economy_24,both,"['enero', 'pesetas']","['cifra', 'más', 'elevada']", enero los dos billones de pesetas la cifra más elevada,"de acciones en las bolsas de Madrid y Barcelona, superó en enero los dos billones de pesetas la cifra más elevadaalcanzada en un solo mes. El gran volumen de contratación de"
H9_economy_25,both,['tipos'],"['bancos', 'más', 'dinámicos']", tipos de instituciones los bancos se han mostrado más dinámicos,"una baja interanual del 0, 1 % en enero. Por tipos de instituciones los bancos se han mostrado más dinámicosque las cajas en la concesión de créditos al sector privado residente"
H10_economy_1,both,"['diferentes', 'más']","['menos', 'explicar']", razones diferentes y más fundamentales menos fáciles de explicar,"de estadios históricamente anteriores. Pero hay, por otra parte, razones diferentes y más fundamentales menos fáciles de explicar, que impiden analizar lo que ocurre en un organismo social mediante"
H11_economy_1,none,[None],[None], el mantenimiento adecuado de la infraestructura económica necesaria en particular las telecomunicaciones,de políticas que afecta el ritmo de integración es la disponibilidad y el mantenimiento adecuado de la infraestructura económica necesaria en particular las telecomunicacionesy el transporte. Contar con un sistema de comunicaciones de alta
H11_economy_2,none,[None],[None], los obstáculos normativos sobre todo para las empresas,"suministro de incentivos de mercado en el sector privado, y eliminar los obstáculos normativos sobre todo para las empresasextranjeras. - Aumento de las actividades de investigación y desarrollo,"
H11_economy_3,left,"['activa', 'población activa']",[None], la población activa trabaja en la agricultura sobre todo en explotaciones,"varían extraordinariamente. En los países pobres, el 61 % de la población activa trabaja en la agricultura sobre todo en explotacionesagrícolas familiares; el 22 % trabaja en el sector rural no"
H11_economy_4,left,"['comercio', 'muchos', 'trabajadores', 'comercio internacional']",[None], el comercio internacional ha beneficiado a muchos trabajadores sobre todo en las explotaciones,"de bienes y servicios en los países receptores. La participación en el comercio internacional ha beneficiado a muchos trabajadores sobre todo en las explotacionesagrícolas, las fábricas y el sector de servicios de Asia."
H11_economy_5,left,"['progresos', 'últimos', 'años']",[None], progresos en los últimos años sobre todo en Asia,"y mediano. Algunos grupos de trabajadores relativamente pobres han logrado grandes progresos en los últimos años sobre todo en Asia. Sin embargo, no se ha observado ninguna tendencia mundial hacia"
H11_economy_6,both,"['remuneración', 'fija', 'términos', 'términos monetarios']",['clase'], remuneración se fija contractualmente en términos monetarios en particular entre la clase,mantendrá la mayor equidad practicable entre el trabajo y los factores cuya remuneración se fija contractualmente en términos monetarios en particular entre la claserentista y las personas que tienen sueldos fijos en una firma establecida
H11_economy_7,right,[None],['cambios'], papel prominente en particular los cambios,por las condiciones de la oferta y la demanda; habiendo desempeñado papel prominente en particular los cambiosen el costo marginal y en la elasticidad de oferta en periodos
H11_economy_8,both,"['dinero', 'atributos']",['artificio'], El dinero en sus atributos importantes es sobre todo un artificio,"de la distribución y no una teoría del dinero "" autónoma. El dinero en sus atributos importantes es sobre todo un artificiosutil para ligar el presente con el futuro; y no podemos"
H11_economy_9,none,[None],[None], actitudes humanas sobre todo actitudes,"grave error. Y también es verdad que siempre que intentamos interpretar actitudes humanas sobre todo actitudesde hombres muy lejanos de nosotros cronológica o culturalmente, corremos el"
H11_economy_10,none,[None],[None], Marx y sobre todo la mayoría,de clase o grupo bien definido. [7] Tercero: Marx y sobre todo la mayoríade sus seguidores han supuesto demasiado fácilmente que los enunciados sometidos a
H11_economy_11,both,"['análisis', 'ideas']",['relación'], el análisis de las ideas o contenidos mentales sobre todo en relación,"término es de origen francés y significó al principio, simplemente, el análisis de las ideas o contenidos mentales sobre todo en relacióncon las teorías de Condillac. A veces se usó también,"
H11_economy_12,left,"['generalizaciones', 'épocas', 'más']",[None], generalizaciones de épocas más antiguas pero ante todo Thunen,teoría pura de ese proceso. Sus pensamientos se orientaban hacia amplias generalizaciones de épocas más antiguas pero ante todo Thunenera un agrónomo educado en las ideas de Thaer y un cultivador
H11_economy_13,both,"['factores', 'produjeron', 'macrodinámica']",['macrodinámica'], los factores que produjeron la macrodinámica y en particular la macrodinámica,"es una característica destacada de nuestro tiempo. El anterior análisis de los factores que produjeron la macrodinámica y en particular la macrodinámicaestadística, permite inferir que este desarrollo se habría producido aunque no"
H11_economy_14,both,"['tipos', 'oficiales', 'tipos oficiales']",['influencia'], el mantenimiento de tipos oficiales y sobre todo la influencia,"de incremento de tipos de interés. En la City londinense, el mantenimiento de tipos oficiales y sobre todo la influenciade la bolsa neoyorquina, más intensa que en el continente,"
H11_economy_15,left,"['auge', 'exportaciones']",[None], un auge importante de las exportaciones en particular gracias,"se manifestó también en el comercio de servicios, marcado también por un auge importante de las exportaciones en particular graciasal turismo, hasta el punto que el saldo de la rúbrica"
H12_economy_1,left,"['más', 'inversión', 'largo', 'plazo']",[None], más importante de inversión a muy largo plazo a saber la edificación,un futuro comparativamente cercano. En el caso de la clase más importante de inversión a muy largo plazo a saber la edificacióndel inversionista puede con frecuencia transferir riesgo al inquilino o por lo
H13_economy_1,right,[None],['diferencias'], grupos en particular las diferencias,economía en conjunto. El desarrollo efectivamente beneficia a algunos de estos grupos en particular las diferenciasde remuneración entre hombres y mujeres suelen disminuir) pero otros quedan
H13_economy_2,left,['dólares'],[None], dólares en particular la energía,supone encarecer el precio de las materias primas que se cotizan en dólares en particular la energía) y por tanto constituye un riesgo inflacionario. En cualquier caso
H14_economy_1,left,"['tipo', 'interés', 'economía', 'tipo de interés']",[None], el tipo de interés de la economía pero en particular,"es una función de una serie de parámetros y de xxx, el tipo de interés de la economía pero en particular, es independiente de xxx. De este modo, las cantidades"
H14_economy_2,left,"['expectativas', 'más', 'perfectas', 'largo', 'plazo']",[None], expectativas más perfectas a largo plazo podría objetársele ante todo,"los otros jugadores, si sigue comprando inversiones de acuerdo con sus expectativas más perfectas a largo plazo podría objetársele ante todo, que hay, en verdad, individuos de mentalidad tan seria"
H14_economy_3,left,"['factores', 'producción']",[None], los factores de la producción y en particular,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particularlos trabajadores, están dispuestos a resistirse a una reducción en sus"
H14_economy_4,left,['ciclo'],[None], ciclo se debe sobre todo,de tiempo y de la duración que justifica el que lo llamemos ciclo se debe sobre todoa cómo fluctúa la eficiencia marginal del capital. A mi modo
H14_economy_5,left,['feudal'],[None], señor feudal de toda la Cristiandad era en realidad ante todo,"-por usar el nombre oficial-, que en teoría era el supremo señor feudal de toda la Cristiandad era en realidad ante todo, y así se sentía él mismo, un caballero; pero"
H14_economy_6,left,['definición'],[None], definición porque desde aproximadamente y sobre todo,"entenderá por liberalismo económico. El lector habrá de tener presente esta definición porque desde aproximadamente y sobre tododesde 1930 más o menos, el término ha tomado una significación"
H14_economy_7,left,"['generalizaciones', 'épocas', 'más']",[None], generalizaciones de épocas más antiguas pero ante todo,"teoría pura de ese proceso. Sus pensamientos se orientaban hacia amplias generalizaciones de épocas más antiguas pero ante todo, Thunen era un agrónomo educado en las ideas de Thaer y"
H14_economy_8,left,['ideas'],[None], un desarrollo crítico de esas ideas ha sido ante todo,"[15] Lo que ha aportado nuestro período, aparte de un desarrollo crítico de esas ideas ha sido ante todouna nueva riqueza de datos y nuevos métodos estadísticos para manejarlos."
H14_economy_9,left,"['comportamiento', 'expansivo', 'enero']",[None], un comportamiento expansivo en enero debido sobre todo,"9 %. Los factores autónomos creadores de liquidez de base tuvieron un comportamiento expansivo en enero debido sobre todoal sector exterior, de modo que disminuyeron las necesidades de liquidez"
H15_economy_1,right,[None],['hombres'], la pobreza y la desigualdad incluso entre hombres,obra y los salarios reales. El crecimiento también tiende a reducir la pobreza y la desigualdad incluso entre hombresy mujeres. En los países que en la actualidad tienen un
H15_economy_2,left,['años'],[None], decenas de años incluso cuando los sueldos,"no calificados de los Estados Unidos cuyos salarios vienen disminuyendo desde hace decenas de años incluso cuando los sueldosde los graduados universitarios continúan aumentando. Más importante aún, las"
H15_economy_3,left,['trabajo'],[None], eliminación de puestos de trabajo incluido el despido,"de obra suelen incluir otras destinadas a permitir que el proceso de eliminación de puestos de trabajo incluido el despidomasivo de empleados públicos, siga su curso. En muchos países"
H15_economy_4,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,de liquidación por métodos alternativos. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_5,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,del ejercicio de la opción. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_6,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,de liquidación por métodos alternativos. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_7,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,del ejercicio de la opción. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_8,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,del ejercicio de la opción. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_9,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,establecido en la correspondiente circular. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_10,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,del ejercicio de la opción. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_11,left,"['análisis', 'cartera', 'procedimiento de análisis']",[None], el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos,establecido en la correspondiente circular. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de la cartera teniendo en cuenta todos los Contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_12,both,"['análisis', 'cartera', 'procedimiento de análisis']",['contratos'], el procedimiento de análisis de cartera teniendo en cuenta todos los contratos,de liquidación por métodos alternativos. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de cartera teniendo en cuenta todos los contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_13,both,"['análisis', 'cartera', 'procedimiento de análisis']",['contratos'], el procedimiento de análisis de cartera teniendo en cuenta todos los contratos,de liquidación por métodos alternativos. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de cartera teniendo en cuenta todos los contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_14,both,"['análisis', 'cartera', 'procedimiento de análisis']",['contratos'], el procedimiento de análisis de cartera teniendo en cuenta todos los contratos,de liquidación por métodos alternativos. CÁLCULO DE GARANTÍAS Se realizará por el procedimiento de análisis de cartera teniendo en cuenta todos los contratos(opciones y futuros) de una misma cartera para hallar el
H15_economy_15,right,[None],['demanda'], beneficios teniendo en cuenta que la demanda,cantidad a producir de los bienes que han desarrollado para maximizar sus beneficios teniendo en cuenta que la demandade los bienes por ellos producidos viene dada por (9.
H15_economy_16,both,"['factores', 'producción']",['valor'], los factores de la producción hasta el valor,", si es preciso, elevar los costos compitiendo entre si por los factores de la producción hasta el valorde N en que Z es igual a D. Así,"
H15_economy_17,both,"['sumas', 'globales']",['costo'], las sumas globales pagadas por los compradores incluyendo el costo,"realizan los empresarios entre si, no puede haber una definición de las sumas globales pagadas por los compradores incluyendo el costode uso, el cual es independiente de estos factores. Una"
H15_economy_18,both,"['encima', 'años']",['época'], un salto por encima de años hasta la época,"] Por lo que hace a nuestra temática, podemos dar tranquilamente un salto por encima de años hasta la épocade santo Tomás de Aquino (1225-1274), cuya Summa Theologica"
H15_economy_19,both,['método'],['trabajo'], método a otras mercancías hasta el trabajo,era seguir adelante por una línea inequívocamente trazada- ni aplicar el mismo método a otras mercancías hasta el trabajode H. L. Moore en 1914 (cfr. infra
H15_economy_20,both,['librecambio'],['punto'], el librecambio incluso el punto,"gobierno conservador de sir Robert Peel realizó (en lo esencial) el librecambio incluso el puntomás difícil del programa, a saber: la supresión del gravamen"
H15_economy_21,none,[None],[None], los Estados Unidos y otros países incluidas las islas,"que emprendió. A partir de 1821 vagabundeó por el Canadá, los Estados Unidos y otros países incluidas las islasHawai, realizando en todas partes rudos trabajos (los dos empleos"
H15_economy_22,left,['influencia'],[None], influencia práctica incluso en cuestiones,"por principio de responsabilidad política [7] y redujo así su influencia práctica incluso en cuestionesde legislación social, a mucho menos de lo que habría podido"
H15_economy_23,none,[None],[None], reformismo social hasta grupos,"tipo antiguo, que habían asimilado elementos más o menos importantes de reformismo social hasta gruposde intelectuales herederos directos de los filósofos radicales de la vieja época"
H15_economy_24,both,['crecimiento'],['punto'], crecimiento y también sobre secuencias hasta el punto,", sin duda, muchas consideraciones extra-estáticas, principalmente en materia de crecimiento y también sobre secuencias hasta el puntode que se puede decir que ha planteado la tarea de la"
H15_economy_25,both,"['largo', 'año', 'largo del año']",['punto'], ocasiones a lo largo del año hasta el punto,el bono español marcó diferenciales mínimos respecto al bono alemán en diversas ocasiones a lo largo del año hasta el puntode que a principios de 1997 dicho diferencial llegó a caer por
H15_economy_26,right,[None],['punto'], gracias al turismo hasta el punto,"también por un auge importante de las exportaciones, en particular, gracias al turismo hasta el puntoque el saldo de la rúbrica de la balanza de pagos correspondiente"
H15_economy_27,both,['dólares'],"['alcanzar', 'saldo']", dólares hasta alcanzar un saldo,"experimentaron un aumento espectacular, más de 23. 500 millones de dólares hasta alcanzar un saldoa fin de año de 61. 828 millones, superior en"
H16_economy_1,left,['regiones en desarrollo'],[None], las regiones en desarrollo con excepción de Asia,"consolidarán su recuperación e incluso conseguirán un crecimiento superior al de todas las regiones en desarrollo con excepción de Asiaoriental y Asia meridional. Aunque, según las previsiones, todas"
H16_economy_2,none,[None],[None], los países de la región excepto en India,"% en los dos últimos años. La inflación aumentó en todos los países de la región excepto en India, debido en gran parte a que no se alcanzaron las metas"
H16_economy_3,none,[None],[None], países de la región excepto Chile,"primer semestre de ese año, y lo propio ocurrió en otros países de la región excepto Chiley Colombia. En el segundo semestre de 1995 casi todos los"
H16_economy_4,right,[None],['menos'], responsabilidades en el hogar menos educación,"más pero ganan menos que los hombres debido a que tienen más responsabilidades en el hogar menos educacióno menos acceso a empleos mejor remunerados. En la India,"
H16_economy_5,both,"['fluctuación', 'fluctuación diaria']",['condiciones'], fluctuación diaria excepto cuando las condiciones,del Precio. - Las opciones no estarán sujetas a máximas de fluctuación diaria excepto cuando las condicionesdel mercado lo requieran. En estos casos el límite máximo de
H16_economy_6,both,"['fluctuación', 'fluctuación diaria']",['condiciones'], fluctuación diaria excepto cuando las condiciones,del Precio. - Las opciones no estarán sujetas a máximas de fluctuación diaria excepto cuando las condicionesdel mercado lo requieran. En estos casos el límite máximo de
H16_economy_7,both,"['fluctuación', 'fluctuación diaria']",['condiciones'], fluctuación diaria excepto cuando las condiciones,del Precio. - Las opciones no estarán sujetas a máximas de fluctuación diaria excepto cuando las condicionesdel mercado lo requieran. En estos casos el límite máximo de
H16_economy_8,both,"['fluctuación', 'fluctuación diaria']",['condiciones'], fluctuación diaria excepto cuando las condiciones,del Precio. - Las opciones no estarán sujetas a máximas de fluctuación diaria excepto cuando las condicionesdel mercado lo requieran. En estos casos el límite máximo de
H16_economy_9,both,"['producción', 'total', 'per', 'cápita', 'producción total', 'per cápita']","['menos', 'consumo']", la producción total per cápita xxx menos el consumo,"que, en este modelo, el ahorro total es igual a la producción total per cápita xxx menos el consumoagregado C, la restricción presupuestaria se puede escribir de la siguiente"
H16_economy_10,both,"['inicial', 'infinito']",['tipo'], el momento inicial e infinito descontadas al tipo,"que (9. 5) incluye las rentas de alquiler entre el momento inicial e infinito descontadas al tipode interés real xxx (en equilibrio, la tasa de interés"
H16_economy_11,left,"['volumen', 'ocupación', 'volumen de ocupación']",[None], el volumen de ocupación es indeterminado salvo en la medida,"escala infinita de valores, todos ellos igualmente admisibles, y que el volumen de ocupación es indeterminado salvo en la medidaen que la desutilidad del trabajo marque un límite superior. Si"
H16_economy_12,both,"['trabajo', 'salarios', 'reales', 'salarios reales']",['caso'], trabajo medida en salarios reales excepto en el caso,"ocupación no está, pues, fijado por la desutilidad marginal del trabajo medida en salarios reales excepto en el casode que la oferta disponible de mano de obra para una magnitud"
H16_economy_13,both,"['sentido', 'sentido estricto']",['casos'], sentido estricto excepto en casos,"un complejo no homogéneo, que no puede medirse, hablando en sentido estricto excepto en casosespeciales, como, por ejemplo, cuando todos los componentes de"
H16_economy_14,right,[None],['términos'], precisión excepto en términos,"sumamos la actividad de todas las empresas, no podemos expresarnos con precisión excepto en términosde cantidades de ocupación aplicadas a un equipo dado. Los conceptos"
H16_economy_15,both,"['cambio', 'periodos', 'periodos cortos']",['circunstancias'], un cambio sustancial en periodos cortos excepto en circunstancias,"que si bien no son inalterables, no presentan probabilidades de sufrir un cambio sustancial en periodos cortos excepto en circunstanciasanormales o revolucionarias. En una investigación histórica, o al comparar"
H16_economy_16,none,[None],[None], el matrimonio excepto por motivo,"la compra de una inversión debe ser permanente e indisoluble, como el matrimonio excepto por motivode muerte o de otra causa grave, y esto será un"
H16_economy_17,left,['ocupación'],[None], la ocupación durante mucho tiempo excepto en virtud,"este modo, la baja de los salarios nominales no tenderá aumentar la ocupación durante mucho tiempo excepto en virtudde sus repercusiones, ya sea sobre la propensión a consumir de"
H16_economy_18,both,"['reducción', 'ingresos', 'reales', 'ingresos reales']",['caso'], una reducción en los ingresos reales excepto en el caso,"favorable, empeore la relación de intercambio. Por tanto, habrá una reducción en los ingresos reales excepto en el casode quienes hayan sido recientemente empleados, lo que puede influir en"
