Reference,LeftContext,Pivot,RightContext,presence,candidate_term_left,candidate_term_right,occurrence
1_e00079-plain,". Según la frase insuperablemente acertada de la señora Robinson,",la_ART_el teoría_NC_teoría económica_ADJ_económico es_VSfin_ser una_ART_un caja_NC_caja,de herramientas. La justificación de este concepto de la teoría económica,both,"['teoría', 'teoría económica']",['caja'], la teoría económica es una caja
1_e00079-plain,"para darse cuenta de todas sus posibilidades; en realidad,",el_ART_el primero_NC_primero en_PREP_en verlas_NC_verlas fue_VSfin_ser Léon_NP_Léon,"Walras (cfr. infra, Parte IV, cap. 6",none,[None],[None], el primero en verlas fue Léon
1_e00079-plain,vez de acuerdo con ella. Eso quiere decir que existe,una_ART_un clase_NC_clase de_PREP_de teoremas_NC_teorema económicos_ADJ_económico que_CQUE_que son_VSfin_ser normas_NC_norma,"o ideales lógicos (no, desde luego, éticos ni políticos",left,"['clase', 'teoremas', 'económicos', 'clase de teoremas económicos']",[None], una clase de teoremas económicos que son normas
1_e00079-plain,adecuada para comunicar al lector las razones por las cuales y,la_ART_el medida_NC_medida en_PREP_en la_ART_el cual_REL_cual la_ART_el ciencia_NC_ciencia es_VSfin_ser un_ART_un tema_NC_tema,apropiado para la investigación sociológica. Desde luego que nuestro interés por,left,['ciencia'],[None], la medida en la cual la ciencia es un tema
1_e00079-plain,un partido que no sea el nuestro será un charlatán.,La_ART_el muchacha_NC_muchacho amada_VLadj_amar es_VSfin_ser un_ART_un ángel_NC_ángel,", excepto por lo que hace a la fragilidad humana. El",none,[None],[None], La muchacha amada es un ángel
1_e00079-plain,", excepto por lo que hace a la fragilidad humana.",El_ART_el país_NC_país enemigo_ADJ_enemigo es_VSfin_ser el_ART_el antro_NC_antro,"de los monstruos, mientras que el nuestro es hogar de héroes",none,[None],[None], El país enemigo es el antro
1_e00079-plain,"exclusivamente como económicos. Según Marx -y por decirlo simplificadamente-,",las_ART_el ideologías_NC_ideología de_PREP_de la_ART_el sociedad_NC_sociedad capitalista_ADJ_capitalista son_VSfin_ser glorificaciones_NC_glorificación,"de lo que él llamó clase capitalista, cuyos intereses se basarían",left,"['ideologías', 'capitalista']",[None], las ideologías de la sociedad capitalista son glorificaciones
1_e00079-plain,El principio mismo no implica más que dos cosas: que,las_ART_el ideologías_NC_ideología son_VSfin_ser sobrestructuras_NC_sobrestructuras,levantadas sobre y producidas por las realidades de la estructura social objetiva,left,['ideologías'],[None], las ideologías son sobrestructuras
1_e00079-plain,al concepto de influencia ideológica. No hay duda de que,la_ART_el posición_NC_posición social_ADJ_social es_VSfin_ser un_ART_un factor_NC_factor,poderoso en la configuración de nuestra mentalidad. Pero eso no equivale,right,[None],['factor'], la posición social es un factor
1_e00079-plain,se puede decir de un modo ligeramente más realista: todo,el_ART_el mundo_NC_mundo es_VSfin_ser víctima_NC_víctima,"del autoengaño ideológico, excepto el moderno intelectual radical, el cual",none,[None],[None], el mundo es víctima
1_e00079-plain,"excepto el moderno intelectual radical, el cual está erguido en",el_ART_el risco_NC_risco de_PREP_de la_ART_el verdad_NC_verdad y_CC_y es_VSfin_ser juez_NC_juez,recto de todas las cosas humanas. Ahora bien: si algo,left,['risco'],[None], el risco de la verdad y es juez
1_e00079-plain,"término'sociología del conocimiento'del modo siguiente: """,La_ART_el palabra_NC_palabra alemana_ADJ_alemán es_VSfin_ser Wissenssoziologie_NP_Wissenssoziologie,", y los autores más dignos de cita, Max Scheler y",left,['alemana'],[None], La palabra alemana es Wissenssoziologie
1_e00079-plain,"de las ideologías en el análisis, pues esta ideología de",las_ART_el burocracias_NC_burocracia es_VSfin_ser un_ART_un factor_NC_factor,importante de la acientífica costumbre de los economistas de utilizar una teoría,right,[None],['factor'], las burocracias es un factor
1_e00079-plain,", desde luego, a la de cualquier otra época.",Los_ART_el historiadores_NC_historiador y_CC_y filósofos_NC_filósofo que_CQUE_que fueron_VSfin_ser ornato_NC_ornato,de su corte no tocaron temas económicos -cuando lo hicieron- más que,left,"['historiadores', 'filósofos']",[None], Los historiadores y filósofos que fueron ornato
1_e00079-plain,propio esquema cultural en la civilización de la época feudal.,La_ART_el base_NC_base económica_ADJ_económico de_PREP_de esta_DM_este pirámide_NC_pirámide social_ADJ_social eran_VSfin_ser los_ART_el campesinos_NC_campesino,"siervos y los artesanos del señor, de cuyo trabajo vivía éste",left,['pirámide social'],[None], La base económica de esta pirámide social eran los campesinos
1_e00079-plain,"municipios lombardos. Por eso, visto como realidad histórica,",el_ART_el feudalismo_NC_feudalismo es_VSfin_ser la_ART_el simbiosis_NC_simbiosis,de dos sistemas sociales esencialmente diferentes y en gran parte -aunque no,left,['feudalismo'],[None], el feudalismo es la simbiosis
1_e00079-plain,Dante como la completa ausencia del punto de vista nacionalista.,El_ART_el resultado_NC_resultado fue_VSfin_ser el_ART_el nacimiento_NC_nacimiento,de una civilización esencialmente internacional y de una república internacional de los,left,['resultado'],[None], El resultado fue el nacimiento
1_e00079-plain,representar como cosa inmutable un orden temporal de las cosas.,La_ART_el Iglesia_NP_Iglesia era_VSfin_ser juez_NC_juez,de todas las cosas humanas; el conflicto con la autoridad temporal,none,[None],[None], La Iglesia era juez
1_e00079-plain,. La Iglesia era juez de todas las cosas humanas;,el_ART_el conflicto_NC_conflicto con_PREP_con la_ART_el autoridad_NC_autoridad temporal_ADJ_temporal era_VSfin_ser una_ART_un posibilidad_NC_posibilidad,"siempre presente, y a menudo realidad; las órdenes monásticas eran",left,['temporal'],[None], el conflicto con la autoridad temporal era una posibilidad
1_e00079-plain,"era una posibilidad siempre presente, y a menudo realidad;",las_ART_el órdenes_NC_orden monásticas_ADJ_monástico eran_VSfin_ser instrumentos_NC_instrumento,"importantes de la autoridad pontificia, pero eso no bastaba para impedirlas",none,[None],[None], las órdenes monásticas eran instrumentos
1_e00079-plain,Todos ellos han sido económetras. Su obra ilustra realmente a,la_ART_el perfección_NC_perfección qué_INT_qué es_VSfin_ser la_ART_el econometría_NC_econometría,y qué intentan hacer los económetras. [2] 1 Aritmética,right,[None],['econometría'], la perfección qué es la econometría
1_e00079-plain,"economistas de todo tipo, pero particularmente para los políticos,",la_ART_el investigación_NC_investigación factual_ADJ_factual ha_VHfin_haber sido_VSadj_ser la_ART_el tarea_NC_tarea,primaria que ha absorbido la mayor parte de la capacidad de trabajo,left,['factual'],[None], la investigación factual ha sido la tarea
1_e00079-plain,teórico. Pero era uno de esos teóricos para los cuales,la_ART_el ciencia_NC_ciencia es_VSfin_ser medición_NC_medición,; uno de esos teóricos que forjan instrumentos analíticos adecuados para manejar,left,['ciencia'],[None], la ciencia es medición
1_e00079-plain,del matrimonio en relación con las edades del marido y de,la_ART_el mujer_NC_mujer son_VSfin_ser ejemplos_NC_ejemplo,al azar de un amplio campo de investigación que se iba a,none,[None],[None], la mujer son ejemplos
1_e00079-plain,"mundo conoce la frase, repetida ad nauseam de que """,el_ART_el trabajo_NC_trabajo es_VSfin_ser el_ART_el padre_NC_padre,"... de la riqueza, así como las tierras son su madre",left,['trabajo'],[None], el trabajo es el padre
1_e00079-plain,"En las grandes naciones, la burguesía no gobernaba políticamente:",las_ART_el excepciones_NC_excepción principales_ADJ_principal a_PREP_a esa_DM_ese afirmación_NC_afirmación son_VSfin_ser los_ART_el Estados_NC_estado,"Unidos y, durante los diecisiete años del régimen de Luis-Felipe,",left,['principales'],[None], las excepciones principales a esa afirmación son los Estados
1_e00079-plain,todo tiempo y lugar; el que se negara a aceptar,el_ART_el librecambio_NC_librecambio había_VLfin_haber de_PREP_de ser_VSinf_ser un_ART_un necio_NC_necio,"o un truhán, o ambas cosas a la vez. Pero",left,['librecambio'],[None], el librecambio había de ser un necio
1_e00079-plain,como Napoleón III- que eran liberalistas doctrinarios en esta cuestión.,Los_ART_el economistas_NC_economista librecambistas_ADJ_librecambista -como_VLfin_-como lo_ART_el eran_VSfin_ser la_ART_el mayoría_NC_mayoría,de los franceses- conseguían escasa adhesión del público. Tampoco en los,left,"['economistas', 'librecambistas']",[None], Los economistas librecambistas lo eran la mayoría
1_e00079-plain,cátedra de economía política en el Trinity College de Dublín.,La_ART_el cátedra_NC_cátedra era_VSfin_ser una_ART_un fundación_NC_fundación,del arzobispo Whately. Escribió también acerca de las leyes de pobres,left,['cátedra'],[None], La cátedra era una fundación
1_e00079-plain,una seria depresión para la agricultura europea. Desde luego que,el_ART_el hecho_NC_hecho es_VSfin_ser un_ART_un elemento_NC_elemento,esencial del aumento del 50 por ciento del salario real de los,left,['hecho'],[None], el hecho es un elemento
1_e00079-plain,con una determinada dificultad económica. En países en los cuales,la_ART_el burocracia_NC_burocracia era_VSfin_ser un_ART_un factor_NC_factor,"potente y, como en Alemania, se había adherido al liberalismo",right,[None],['factor'], la burocracia era un factor
1_e00079-plain,había lanzado en 1926 la idea de que el recurrir a,la_ART_el teoría_NC_teoría del_PDEL_del monopolio_NC_monopolio había_VLfin_haber de_PREP_de ser_VSinf_ser el_ART_el remedio_NC_remedio,a las dificultades sobre el equilibrio que hablan surgido a propósito de,both,"['teoría', 'monopolio', 'teoría del monopolio']",['remedio'], la teoría del monopolio había de ser el remedio
1_e00079-plain,"o "" progreso "". [1] Así definida,",la_ART_el dinámica_NC_dinámica es_VSfin_ser un_ART_un punto_NC_punto,"de partida auténticamente nuevo. En varios recodos de nuestro camino,",both,['dinámica'],['punto'], la dinámica es un punto
1_e00079-plain,a utilizar cuantas cifras pudieran recoger con su aparato analítico.,Un_ART_un ejemplo_NC_ejemplo destacado_VLadj_destacar es_VSfin_ser el_ART_el profesor_NC_profesor,"Pigou, cuyas Industrial Fluctuations (l. ª ed.,",right,[None],['profesor'], Un ejemplo destacado es el profesor
1_e00079-plain,"del número de variables, sino también el postulado de que",los_ART_el coeficientes_NC_coeficiente sean_VSfin_ser constantes_NC_constante,": si no lo fueran, la ecuación no sería tan fácil",left,['coeficientes'],[None], los coeficientes sean constantes
1_e00091-plain,la tendencia fue progresivamente creciente. Una de las causas de,la_ART_el moderación_NC_moderación en_PREP_en el_ART_el ritmo_NC_ritmo de_PREP_de crecimiento_NC_crecimiento es_VSfin_ser la_ART_el debilidad_NC_debilidad,"que muestra el consumo, pese a su perfil creciente. El",both,"['moderación', 'ritmo', 'crecimiento', 'ritmo de crecimiento']",['debilidad'], la moderación en el ritmo de crecimiento es la debilidad
1_e00091-plain,carreteras ha sido más intenso en el norte de España y,los_ART_el sectores_NC_sector más_ADV_más afectados_VLadj_afectar han_VHfin_haber sido_VSadj_ser el_ART_el lechero_NC_lechero,", el ganadero y la industria del automóvil, en la que",left,['más'],[None], los sectores más afectados han sido el lechero
1_e00091-plain,"del 1, 1 % y 0, 8 %.",La_ART_el debilidad_NC_debilidad del_PDEL_del consumo_NC_consumo es_VSfin_ser una_ART_un característica_NC_característica,"común a los tres países, así como los ajustes fiscales necesarios",both,"['debilidad', 'consumo', 'debilidad del consumo']",['característica'], La debilidad del consumo es una característica
1_e00091-plain,los índices de los principales mercados batieron sus récords históricos.,La_ART_el nota_NC_nota disonante_ADJ_disonante volvió_VLfin_volver a_PREP_a ser_VSinf_ser la_ART_el Bolsa_NP_Bolsa,"de Tokio, cuyo índice Nikkei-225 perdió un 5, 3 %",none,[None],[None], La nota disonante volvió a ser la Bolsa
1_e00091-plain,buen comportamiento de los precios de los alimentos elaborados y de,los_ART_el bienes_NC_bien industriales_ADJ_industrial fue_VSfin_ser el_ART_el elemento_NC_elemento,determinante de esta reducción trascendental de la tasa de inflación. Gracias,left,"['bienes', 'industriales', 'bienes industriales']",[None], los bienes industriales fue el elemento
1_e00091-plain,bajista de tipos de interés y la trayectoria al alza de,la_ART_el Bolsa_NP_Bolsa de_PREP_de Nueva_NC_nueva York_NP_York fueron_VSfin_ser los_ART_el factores_NC_factor,explicativos más directos de la carrera alcista de la bolsa española.,right,[None],['factores'], la Bolsa de Nueva York fueron los factores
1_e00091-plain,ambientales o culturales. Otro de los grandes cambios que introducirá,la_ART_el Ley_NC_ley es_VSfin_ser el_ART_el fortalecimiento_NC_fortalecimiento,"del derecho de propiedad, con relación al régimen urbanístico. En",none,[None],[None], la Ley es el fortalecimiento
1_e00091-plain,la posición activa del Estado en el Banco de España.,La_ART_el deuda_NC_deuda bruta_ADJ_bruto es_VSfin_ser la_ART_el variable_NC_variable,"señalada en la condición de convergencia de Maastricht, que difiere pues",both,"['bruta', 'deuda bruta']",['variable'], La deuda bruta es la variable
