Reference,LeftContext,Pivot,RightContext,presence,candidate_term_left,candidate_term_right,occurrence
1_e00079-plain,E. Mach según la cual toda ciencia (teórica) es,un_ART_un expediente_NC_expediente para_CSUBI_para conseguir_VLinf_conseguir economía_NC_economía de_PREP_de pensamiento_NC_pensamiento (_LP_(Denkökonomie_NP_Denkökonomie)_RP_),. CAPÍTULO 4 LA SOCIOLOGÍA DE LA ECONOMÍA Ya nos hemos referido,left,"['economía', 'pensamiento']",[None], un expediente para conseguir economía de pensamiento Denkökonomie
1_e00079-plain,nos hemos referido a un departamento de la ciencia que hemos llamado,la_ART_el ciencia_NC_ciencia de_PREP_de las_ART_el ciencias_NC_ciencia (_LP_(Wissenschaftslehre_NP_Wissenschaftslehre)_RP_),". Esta ciencia -que arranca de la lógica y también, en",left,"['ciencia', 'ciencias']",[None], la ciencia de las ciencias Wissenschaftslehre
1_e00079-plain,"particulares. Pero hay una ciencia más acerca de la ciencia,",la_ART_el llamada_NC_llamada sociología_NC_sociología de_PREP_de la_ART_el ciencia_NC_ciencia 4_CARD_4 (_LP_(Wissenisseziologie_NP_Wissenisseziologie)_RP_),", [1] la cual estudia la ciencia como fenómeno social",left,"['sociología', 'ciencia']",[None], la llamada sociología de la ciencia 4 Wissenisseziologie
1_e00079-plain,Mannheim. El artículo de este último acerca de este tema en,el_ART_el Diccionario_NC_diccionario alemán_ADJ_alemán de_PREP_de Sociología_NP_Sociología (_LP_(Handwörterbuch_NP_Handwörterbuch der_VLfin_der Soziologie_NP_Soziologie)_RP_),"puede servir como introducción "". & rsqb; [2]",left,['alemán'],[None], el Diccionario alemán de Sociología Handwörterbuch der Soziologie
1_e00079-plain,"convertirse en un hombre-clave, configurador de ideas y de políticas.",El_ART_el clero_NC_clero regular_ADJ_regular (_LP_(los_ART_el monjes_NC_monje)_RP_),"y los frailes suministraban, por así decirlo, el estado mayor",both,['clero'],['monjes'], El clero regular los monjes
1_e00079-plain,solía llamar a los hombres de ciencia medievales escolásticos o maestros de,las_ART_el escuelas_NC_escuela (_LP_(doctores_NC_doctor scholastici_NC_scholastici)_RP_),. Para evitar la falsedad de las concepciones habituales el lector puede,left,['escuelas'],[None], las escuelas doctores scholastici
1_e00079-plain,"Thomae Aquinatas, Doctoris Angelici, Summa Theologica, diligenter emendata de","Rubess_NP_Rubess,_CM_, Billuart_NP_Billuart et_PE_et Aliorum_NP_Aliorum (_LP_(Taurini_NP_Taurini,_CM_, 1932_CARD_@card@)_RP_)",. Este clásico inacabado ha conseguido en el curso de los siglos,none,[None],[None], Rubess Billuart et Aliorum Taurini
1_e00079-plain,se apartó nunca mucho de los principios librecambistas. [6],El_ART_el tratado_NC_tratado anglo-francés_ADJ_anglo-francés de_PREP_de 1860_CARD_@card@ (_LP_(tratado_NC_tratado Cobden-Chevalier_NP_Cobden-Chevalier)_RP_),"señala una interrupción importante, aunque breve, de la política generalmente",none,[None],[None], El tratado francés de tratado Chevalier
1_e00079-plain,queda un poco eclipsado por las maniobras y contramaniobras que precedieron a,la_ART_el conclusión_NC_conclusión de_PREP_de la_ART_el Unión_NC_unión Aduanera_ADJ_aduanero (_LP_(Zollverein_NP_Zollverein)_RP_),de 1834 y por las concesiones hechas de vez en cuando a,none,[None],[None], la conclusión de la Unión Aduanera Zollverein
1_e00079-plain,", no sólo en el del coste marginal. Esto es,","Longfield_NP_Longfield explicó_VLfin_explicar los_ART_el ""_QT_"" beneficios_NC_beneficio ""_QT_"" (_LP_(rendimientos_NC_rendimiento del_PDEL_del capital_NC_capital físico_ADJ_físico)_RP_)",y los salarios sobre la base de las aportaciones al producto total,both,['explicó'],"['rendimientos', 'capital', 'físico', 'capital físico']", Longfield explicó los beneficios rendimientos del capital físico
1_e00079-plain,sobre la base de las aportaciones al producto total que resultan de,la_ART_el adición_NC_adición del_PDEL_del último_ADJ_último elemento_NC_elemento de_PREP_de capital_NC_capital (_LP_(instrumentos_NC_instrumento)_RP_),"o trabajo al mecanismo productivo. Así parece, al menos,",left,"['adición', 'último', 'capital']",[None], la adición del último elemento de capital instrumentos
1_e00079-plain,de intentar ver cómo se reflejó todo eso en los departamentos de,la_ART_el política_NC_política que_CQUE_que más_ADV_más nos_PPX_nosotros interesan_VLfin_interesar (_LP_(sección_NC_sección 4_CARD_4)_RP_),", hemos de echar un breve vistazo a lo que antes hemos",both,['más'],['sección'], la política que más nos interesan sección 4
1_e00079-plain,tipo sobre los fenómenos que analizan. Durante la primera década del,"siglo_NC_siglo,_CM_, este_DM_este problema_NC_problema del_PDEL_del Werturteil_NP_Werturteil (_LP_(juicio_NC_juicio de_PREP_de valor_NC_valor)_RP_)",provocó acaloradas discusiones que culminaron con la casi trifulca del congreso de,both,['siglo'],"['valor', 'juicio de valor']", siglo este problema del Werturteil juicio de valor
1_e00079-plain,", dentro del Verein mismo, los campeones más destacados de aquella",campaña_NC_campaña por_PREP_por la_ART_el desvinculación_NC_desvinculación axiológica_ADJ_axiológica (_LP_(Wertfreiheit_NP_Wertfreiheit)_RP_),"fueron M. Weber y Sombart, 10 que pertenecían ambos al",none,[None],[None], campaña por la desvinculación axiológica Wertfreiheit
1_e00079-plain,por la reforma social y cuyas cabezas fueron muy desafortunadamente bautizadas ',socialistas_NC_socialista de_PREP_de cátedra_NC_cátedra '_QT_'(_LP_(Kathedersozialisten_NP_Kathedersozialisten)_RP_),; y el grupo que fue llamado y se llamó a sí,left,"['cátedra', 'socialistas de cátedra']",[None], socialistas de cátedra Kathedersozialisten
1_e00079-plain,el grupo que fue llamado y se llamó a sí mismo ',escuela_NC_escuela histórica_ADJ_histórico '_QT_'(_LP_(capítulo_NC_capítulo 4_CARD_4)_RP_),". La cuestión muy debatida, de los juicios de valor del",both,"['escuela', 'histórica', 'escuela histórica']",['capítulo'], escuela histórica capítulo 4
1_e00079-plain,"372, 504 y 512. El concepto, introducido en su","forma_NC_forma más_ADV_más sencilla_ADJ_sencillo por_PREP_por HICKS_NP_Hicks (_LP_(Theory_NP_Theory of_PE_of Wages_NP_Wages,_CM_, 1932_CARD_@card@)_RP_)","y JOAN ROBINSON (Economics of Imperfect Competition, 1933),",left,"['forma', 'más']",[None], forma más sencilla por HICKS Theory of Wages
1_e00079-plain,"más sencilla por HICKS (Theory of Wages, 1932) y","JOAN_NP_JOAN ROBINSON_NP_Robinson (_LP_(Economics_NP_Economics of_PE_of Imperfect_NP_Imperfect Competition_NP_Competition,_CM_, 1933_CARD_@card@)_RP_)",", fue eficazmente utilizado en seguida por ambos autores para la formulación",none,[None],[None], JOAN ROBINSON Economics of Imperfect Competition
1_e00079-plain,"tesis de Ph. D. ya en 1921, cuando era",estudiante_NC_estudiante en_PREP_en la_ART_el Universidad_NC_universidad de_PREP_de Michigan_NP_Michigan (_LP_(comunicación_NC_comunicación del_PDEL_del autor_NC_autor)_RP_),. Pese a las influencias subconscientes que pudieran llegarle de su temprana,right,[None],"['autor', 'comunicación del autor']", estudiante en la Universidad de Michigan comunicación del autor
1_e00079-plain,mejor que lo que entonces creía Chamberlin que era la teoría de,la_ART_el concurrencia_NC_concurrencia corriente_ADJ_corriente en_PREP_en la_ART_el época_NC_época (_LP_(comunicación_NC_comunicación del_PDEL_del autor_NC_autor)_RP_),. En este caso me ha parecido conveniente abandonar el principio de,both,"['concurrencia', 'corriente', 'época']","['autor', 'comunicación del autor']", la concurrencia corriente en la época comunicación del autor
1_e00079-plain,uso de ese práctico instrumento se le ocurriera a muchos en aquel,momento_NC_momento (_LP_(Chamberlin_NP_Chamberlin incluido_VLadj_incluir)_RP_),", especialmente a los que antes habían forcejeado con las curvas totales",none,[None],[None], momento Chamberlin incluido
1_e00079-plain,de que ni siquiera la teoría estática se puede desarrollar plenamente sin,un_ART_un esquema_NC_esquema dinámico_ADJ_dinámico explícito_ADJ_explícito (_LP_(Samuelson_NP_Samuelson)_RP_),", [3] ya antes registrado, es un primer paso",left,"['esquema', 'dinámico', 'esquema dinámico']",[None], un esquema dinámico explícito Samuelson
1_e00079-plain,consumo corriente más la inversión corriente. Supóngase que postulamos arbitrariamente que,el_ART_el consumo_NC_consumo (_LP_(Ct_NP_Ct)_RP_),de un período (t) es igual a una proporción constante,left,['consumo'],[None], el consumo Ct
1_e00079-plain,"de la renta del período (t-1), xxx y que",la_ART_el inversión_NC_inversión (_LP_(It_NP_It)_RP_),en el período t equivale a una proporción constante xxx de la,left,['inversión'],[None], la inversión It
1_e00079-plain,que acaso sea más adecuado llamarlas consideraciones de sentido común; contienen,las_ART_el definiciones_NC_definición de_PREP_de agregados_NC_agregado obviamente_ADV_obvio importantes_ADJ_importante (_LP_(ecuaciones_NC_ecuación definitorias_ADJ_definitorio)_RP_),en un sistema de ecuaciones casi siempre lineales y de coeficientes constantes,both,"['definiciones', 'agregados']",['ecuaciones'], las definiciones de agregados obviamente importantes ecuaciones definitorias
1_e00079-plain,como las relaciones que el sentido común indica como vigentes entre dichos,agregados_NC_agregado (_LP_(ecuaciones_NC_ecuación de_PREP_de equilibrio_NC_equilibrio)_RP_),y las relaciones que se supone describen el comportamiento de clases de,both,['agregados'],"['ecuaciones', 'equilibrio']", agregados ecuaciones de equilibrio
1_e00079-plain,"Numerosos autores adoptan una posición intermedia, por ejemplo CHAFILES F.","Roos_NC_Roos (_LP_(Dynamic_NP_Dynamic Economics_NP_Economics,_CM_, 1934_CARD_@card@)_RP_)",. Repito también que mi insistencia en esta distinción no se debe,none,[None],[None], Roos Dynamic Economics
1_e00091-plain,"El déficit público se situó en el 6, 6 % del",producto_NC_producto interior_ADJ_interior bruto_ADJ_bruto (_LP_(PIB_NP_PIB)_RP_),"en 1996, bien lejos del límite del 3 % fijado en",left,"['producto', 'bruto', 'producto interior bruto']",[None], producto interior bruto PIB
1_e00091-plain,"de Economía. Es cierto, sin embargo, que atendiendo a",criterios_NC_criterio de_PREP_de caja_NC_caja (_LP_(ingresos_NC_ingreso y_CC_y cobros_NC_cobro sin_PREP_sin periodificar_NC_periodificar)_RP_),", el déficit del Estado se disparó por diversos motivos, de",both,['caja'],"['ingresos', 'cobros']", criterios de caja ingresos y cobros sin periodificar
1_e00091-plain,1 % del mismo mes de 1996. Pese a las diversas,"circunstancias_NC_circunstancia atenuantes_NC_atenuante (_LP_(climatología_NC_climatología,_CM_, baja_ADJ_bajo de_PREP_de la_ART_el construcción_NC_construcción)_RP_)",lo cierto es que las cifras no admiten paliativos y se recordaba,both,['circunstancias'],['baja'], circunstancias atenuantes climatología baja de la construcción
1_e00091-plain,"12 / 1995 de 28 de diciembre, sobre medidas urgentes en","materia_NC_materia presupuestaria_ADJ_presupuestario,_CM_, tributaria_ADJ_tributario y_CC_y financiera_ADJ_financiero (_LP_(BOE_NC_BOE 30-12-1995_CODE_@card@)_RP_)",", que prorroga los Presupuestos Generales del Estado para 1995, en",none,[None],[None], materia presupuestaria tributaria y financiera BOE
1_e00091-plain,y regularizar anticipos de fondos y se incrementan los impuestos especiales sobre,el_ART_el tabaco_NC_tabaco y_CC_y el_ART_el alcohol_NC_alcohol (_LP_(BOE_NP_BOE 30-7-96_CARD_@card@)_RP_),". Agosto: El banco central alemán, Bundesbank, baja el",none,[None],[None], el tabaco y el alcohol BOE
1_e00091-plain,"leyes: la Ley Orgánica 3 / 1996, de 27 de",diciembre_NMON_diciembre (_LP_(BOE_NC_BOE 28-12-96_CODE_@card@)_RP_),", que modifica la Ley Orgánica 8 / 1980, y la",none,[None],[None], diciembre BOE
1_e00091-plain,"1980, y la Ley 14 / 1996, de 30 de",diciembre_NMON_diciembre (_LP_(BOE_NP_BOE 31-12-96_CARD_@card@)_RP_),de cesión de tributos del Estado a las CC. AA.,none,[None],[None], diciembre BOE
1_e00091-plain,la Caja de Ahorros y Pensiones de Barcelona. CALENDARIO marzo Tabla,Saldo_NC_saldo de_PREP_de reservas_NC_reserva centrales_ADJ_central de_PREP_de divisas_NC_divisa (_LP_(febrero_NC_febrero)_RP_),.. Contabilidad nacional trimestral (cuarto trimestre).. Índice,both,"['divisas', 'reservas centrales', 'centrales de divisas']",['febrero'], Saldo de reservas centrales de divisas febrero
1_e00091-plain,).. Contabilidad nacional trimestral (cuarto trimestre)..,Índice_NC_índice de_PREP_de precios_NC_precio de_PREP_de consumo_NC_consumo (_LP_(febrero_NC_febrero)_RP_),. Subasta decenal del Banco de España. Coyuntura comercio por menor,both,"['precios', 'consumo', 'precios de consumo']",['febrero'], Índice de precios de consumo febrero
1_e00091-plain,consumo (febrero). Subasta decenal del Banco de España.,Coyuntura_NC_coyuntura comercio_NC_comercio por_PREP_por menor_ADJ_pequeño (_LP_(enero_NMON_enero)_RP_),. Índice de producción industrial (enero). Subasta decenal del,both,['comercio'],['enero'], Coyuntura comercio por menor enero
1_e00091-plain,Banco de España. Coyuntura comercio por menor (enero).,Índice_NC_índice de_PREP_de producción_NC_producción industrial_ADJ_industrial (_LP_(enero_NMON_enero)_RP_),. Subasta decenal del Banco de España. abril Tabla Encuesta de,both,"['producción', 'industrial', 'producción industrial']",['enero'], Índice de producción industrial enero
1_e00091-plain,industrial (enero). Subasta decenal del Banco de España.,abril_NC_abril Tabla_NC_tabla Encuesta_NC_encuesta de_PREP_de población_NC_población activa_ADJ_activo (_LP_(diciembre_NMON_diciembre)_RP_),. Subasta decenal del Banco de España.. Índice de precios,left,"['activa', 'población activa']",[None], abril Tabla Encuesta de población activa diciembre
1_e00091-plain,(diciembre). Subasta decenal del Banco de España..,Índice_NC_índice de_PREP_de precios_NC_precio industriales_ADJ_industrial (_LP_(febrero_NC_febrero)_RP_),.. Saldo de reservas centrales de divisas (marzo).,both,"['precios', 'industriales', 'precios industriales']",['febrero'], Índice de precios industriales febrero
1_e00091-plain,. Índice de precios industriales (febrero).. Saldo de,reservas_NC_reserva centrales_ADJ_central de_PREP_de divisas_NC_divisa (_LP_(marzo_NC_marzo)_RP_),. Encuesta de salarios (cuarto trimestre). Índice de precios,left,"['divisas', 'reservas centrales', 'centrales de divisas']",[None], reservas centrales de divisas marzo
1_e00091-plain,(marzo). Encuesta de salarios (cuarto trimestre).,Índice_NC_índice de_PREP_de precios_NC_precio de_PREP_de consumo_NC_consumo (_LP_(marzo_NC_marzo)_RP_),. Coyuntura comercio por menor (febrero). Índice de producción,left,"['precios', 'consumo', 'precios de consumo']",[None], Índice de precios de consumo marzo
1_e00091-plain,trimestre). Índice de precios de consumo (marzo).,Coyuntura_NC_coyuntura comercio_NC_comercio por_PREP_por menor_ADJ_pequeño (_LP_(febrero_NC_febrero)_RP_),. Índice de producción industrial (febrero). Encuesta de población,both,['comercio'],['febrero'], Coyuntura comercio por menor febrero
1_e00091-plain,(marzo). Coyuntura comercio por menor (febrero).,Índice_NC_índice de_PREP_de producción_NC_producción industrial_ADJ_industrial (_LP_(febrero_NC_febrero)_RP_),. Encuesta de población activa (enero). COYUNTURA INTERNACIONAL Preocupación,both,"['producción', 'industrial', 'producción industrial']",['febrero'], Índice de producción industrial febrero
1_e00091-plain,(febrero). Índice de producción industrial (febrero).,Encuesta_NC_encuesta de_PREP_de población_NC_población activa_ADJ_activo (_LP_(enero_NMON_enero)_RP_),. COYUNTURA INTERNACIONAL Preocupación por los datos económicos alemanes Estados Unidos creció,both,"['activa', 'población activa']",['enero'], Encuesta de población activa enero
1_e00091-plain,"anterior, trece países han mejorado la ratio de déficit público con",relación_NC_relación al_PAL_al producto_NC_producto interior_ADJ_interior bruto_ADJ_bruto (_LP_(PIB_NP_PIB)_RP_),", y sólo uno ha empeorado (Alemania). El país",left,"['relación', 'producto', 'bruto', 'producto interior bruto']",[None], relación al producto interior bruto PIB
1_e00091-plain,"PIB), y sólo uno ha empeorado (Alemania).",El_ART_el país_NC_país restante_ADJ_restante (_LP_(Luxemburgo_NP_Luxemburgo)_RP_),", continúa presentando superávit en sus cuentas públicas y es el único",none,[None],[None], El país restante Luxemburgo
1_e00091-plain,"el Banco de España, en el último trimestre de 1996,",el_ART_el producto_NC_producto interior_ADJ_interior bruto_ADJ_bruto (_LP_(PIB_NP_PIB)_RP_),"experimentó un incremento interanual del 2, 5 %. El crecimiento",left,"['producto', 'bruto', 'producto interior bruto']",[None], el producto interior bruto PIB
1_e00091-plain,", la mejora se circunscribió a los componentes no alimenticios. Según",la_ART_el encuesta_NC_encuesta del_PDEL_del Instituto_NC_instituto Nacional_NP_Nacional de_PREP_de Estadística_NC_estadística (_LP_(INE_NP_INE)_RP_),", de octubre a diciembre, los índices de ventas de artículos",none,[None],[None], la encuesta del Instituto Nacional de Estadística INE
1_e00091-plain,". Desde otra vertiente, los resultados de la estadística mensual de",los_ART_el movimientos_NC_movimiento turísticos_ADJ_turístico en_PREP_en fronteras_NC_frontera (_LP_(FRONTUR_NP_FRONTUR)_RP_),han ofrecido datos interesantes sobre las características básicas del turismo receptor.,left,['movimientos'],[None], los movimientos turísticos en fronteras FRONTUR
1_e00091-plain,Cifra de negocios. Resultados (sin dotaciones ni provisiones).,Suspensiones_NC_suspensión de_PREP_de pago_NC_pago (_LP_(importe_NC_importe activo_ADJ_activo)_RP_),. Sociedades mercantiles constituidas. Crédito comercial. Consumo. Demanda de,right,[None],"['importe', 'activo']", Suspensiones de pago importe activo
1_e00091-plain,"17, 8 % obtenido para los mayores de 25 años.",INDICADORES_NC_indicador DE_PREP_de EMPLEO_NC_empleo (_LP_(Porcentaje_NC_porcentaje de_PREP_de variación_NC_variación anual_ADJ_anual)_RP_),Tabla NOTA: Cifras correspondientes a la encuesta de población activa.,right,[None],"['variación', 'anual', 'variación anual']", INDICADORES DE EMPLEO Porcentaje de variación anual
1_e00091-plain,INE y elaboración propia. PRECIOS La inflación baja del 3 %,El_ART_el índice_NC_índice de_PREP_de precios_NC_precio de_PREP_de consumo_NC_consumo (_LP_(IPC_NP_IPC)_RP_),"aumentó un 0, 3 % en enero, tres décimas por",left,"['índice', 'precios', 'consumo', 'índice de precios', 'precios de consumo']",[None], El índice de precios de consumo IPC
1_e00091-plain,"promedio diario en diciembre a 3, 8 billones en enero.",TIPOS_NC_tipo DE_PREP_de Interés_NC_interés (_LP_(Medias_NP_Medias mensuales_ADJ_mensual en_PREP_en porcentaje_NC_porcentaje)_RP_),Tabla NOTAS: - Cifras provisionales. - Día 24 para el,right,[None],"['mensuales', 'porcentaje']", TIPOS DE Interés Medias mensuales en porcentaje
1_e00091-plain,contrasta con la caída registrada en el mes anterior. EMISIONES DE,LETRAS_NC_letra DEL_ACRNM_DEL TESORO_NC_tesoro Tabla_NC_tabla Importe_NC_importe (_LP_(miles_NC_mil de_PREP_de millones_CARD_millones de_PREP_de pesetas_NC_peseta)_RP_),. Tipo de interés (%). Nominal solicitado. Nominal,right,[None],"['miles', 'pesetas']", LETRAS DEL TESORO Tabla Importe miles de millones de pesetas
1_e00091-plain,"051 millones. Cabe señalar, asimismo, el mayor atractivo para",los_ART_el inversores_NC_inversor de_PREP_de los_ART_el FIM_NP_FIM (_LP_(fondos_NC_fondo de_PREP_de inversión_NC_inversión mobiliaria_ADJ_mobiliario)_RP_),que los FIAMM (fondos de inversión en activos del mercado monetario,right,[None],"['inversión', 'inversión mobiliaria', 'fondos de inversión']", los inversores de los FIM fondos de inversión mobiliaria
1_e00091-plain,en relación con el mismo mes del año precedente. Crédito Y,Depósitos_NC_depósito BANCARIOS_ADJ_bancario A_ALFS_A EMPRESAS_NC_empresa Y_ALFS_Y FAMILIAS_NC_familia (_LP_(Porcentajes_NC_porcentaje de_PREP_de variación_NC_variación)_RP_),NOTAS: Cifras provisionales. Incluyen saldos en pesetas y en moneda,right,[None],['variación'], Depósitos BANCARIOS A EMPRESAS Y FAMILIAS Porcentajes de variación
1_e00091-plain,serie desestacionalizada. FUENTES: Banco de España y elaboración propia.,TIPOS_NC_tipo DE_PREP_de Interés_NC_interés BANCARIOS_ADJ_bancario (_LP_(Medias_NP_Medias mensuales_ADJ_mensual en_PREP_en porcentaje_NC_porcentaje)_RP_),Tabla NOTAS: Cifras provisionales. Tipos de referencia recomendados por el,right,[None],"['mensuales', 'porcentaje']", TIPOS DE Interés BANCARIOS Medias mensuales en porcentaje
1_e00091-plain,"del nivel de actividad, el ejercicio de 1996 se cerró con",un_ART_un crecimiento_NC_crecimiento del_PDEL_del producto_NC_producto interior_ADJ_interior bruto_ADJ_bruto (_LP_(PIB_NP_PIB)_RP_),"del 2, 3 %, según una primera estimación del Ministerio",left,"['crecimiento', 'producto', 'bruto', 'producto interior bruto']",[None], un crecimiento del producto interior bruto PIB
1_e00091-plain,"de Estadística, Ministerio de Economía y Hacienda y elaboración propia.",EMPLEO_NC_empleo ESTIMADO_VLadj_estimar (_LP_(Medias_NP_Medias anuales_ADJ_anual)_RP_),Tabla Sectores de actividad. Total. % variación. Agricultura.,right,[None],['anuales'], EMPLEO ESTIMADO Medias anuales
1_e00091-plain,Tabla NOTA: Provisional. FUENTE: Instituto Nacional de Estadística.,TIPOS_NC_tipo DE_PREP_de Interés_NC_interés (_LP_(Media_NC_media anual_ADJ_anual en_PREP_en porcentaje_NC_porcentaje)_RP_),Tabla NOTA: Emisiones en el mercado primario. FUENTE: Banco,right,[None],"['anual', 'porcentaje']", TIPOS DE Interés Media anual en porcentaje
1_e00091-plain,. Lira italiana. Ecu. FUENTE: Banco de España.,COMERCIO_NC_comercio EXTERIOR_ADJ_exterior (_LP_(Miles_NC_mil de_PREP_de millones_CARD_millones de_PREP_de pesetas_NC_peseta)_RP_),Tabla Importaciones. Exportaciones. Saldo comercial. NOTA: Provisional.,right,[None],['pesetas'], COMERCIO EXTERIOR Miles de millones de pesetas
1_e00091-plain,"la Administración del Estado, Banco de España y elaboración propia.",ENDEUDAMIENTO_NC_endeudamiento NETO_ADJ_neto DEL_ACRNM_DEL SECTOR_NC_sector PÚBLICO_ADJ_público (_LP_(Miles_NC_mil de_PREP_de millones_CARD_millones de_PREP_de pesetas_NC_peseta)_RP_),Tabla NOTAS: El endeudamiento neto es igual a la deuda bruta,right,[None],['pesetas'], ENDEUDAMIENTO NETO DEL SECTOR PÚBLICO Miles de millones de pesetas
