id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H6_economy_114,both,['enzima'],['proteína'], una enzima nueva o cualquier otra proteína de,"funciones celulares, como transcribir genes silenciados y codificar, por ende una enzima nueva o cualquier otra proteína deinterés. Mientras ahondábamos en la estructura y función de los dedos"
H6_economy_115,none,[None],[None], Uno y otro motivo digital,de unión al ADN de ambos receptores adoptan casi la misma configuración Uno y otro motivo digitalinscritos en el dominio constan de dos partes: un segmento de
H6_economy_116,none,[None],[None], una en el Mediterráneo y otra en África,"ligado al X; posee muchas variantes, pero dos son frecuentes una en el Mediterráneo y otra en África; los heterocigotos muestran, como ventaja, resistencia a la malaria"
H6_economy_117,both,"['espina', 'espina bífida']","['formas', 'menos']", espina bífida y otras formas menos,", algunas en parte genéticas. Defectos del tubo neural. Anencefalia espina bífida y otras formas menoscomunes. Enfermedades de la edad adulta. Algunos tipos de cáncer"
H6_economy_118,both,"['recombinante', 'gen']",['secuencia'], DNA recombinante que contiene un gen u otra secuencia de,aislar un cDNA». Clon / clonación: una molécula de DNA recombinante que contiene un gen u otra secuencia deDNA de interés. El acto de generar dicha molécula. Expresiones
H6_economy_119,right,[None],['secuencias'], el cDNA u otras secuencias de,"de clones recombinantes de una secuencia que sabemos que contiene el gen el cDNA u otras secuencias deDNA de interés. En principio, una biblioteca puede contener todas"
H6_economy_120,both,"['clonado', 'gen']",['fragmento'], la que se ha clonado el gen u otro fragmento de,realizar un southern». Vector: la molécula de DNA en la que se ha clonado el gen u otro fragmento deDNA de interés. Puede replicarse en un huésped particular. Algunos
H6_economy_121,both,"['aislar', 'gen', 'gen particular']",['secuencia'], aislar un gen particular u otra secuencia de,"de bibliotecas El propósito de la clonación molecular es, por supuesto aislar un gen particular u otra secuencia deDNA en grandes cantidades para su posterior estudio. Un procedimiento común"
H6_economy_122,right,[None],"['número', 'cromosómico']", y cualquier otro número cromosómico,". Un múltiplo exacto del número haploide de cromosomas se denomina euploide y cualquier otro número cromosómico, aneuploide. Triploidía y tetraploidía Además del número diploide característico de"
H6_economy_123,both,"['cariotipo', 'normal', 'cariotipo normal']",['trisomia'], una con cariotipo normal y otra con trisomia,la porción dar xxx de xxx. Mujer con dos poblaciones celulares una con cariotipo normal y otra con trisomia8. Figura 9-1 Placa metafásica de un paciente con trisomía 21
H6_economy_124,both,"['determinación', 'sexual', 'determinación sexual']","['anomalías', 'mendelianas']", al control de la determinación sexual y otras anomalías mendelianas,"y sus consecuencias clínicas, el estado actual del conocimiento con respecto al control de la determinación sexual y otras anomalías mendelianasde la diferenciación sexual. BASES CROMOSÓMICAS DE LA DETERMINACIÓN DEL SEXO"
H6_economy_125,none,[None],[None], los conjuntos hipotéticamente monótonos repetidos una y otra vez en,"tipos diferentes de aminoácidos en los sistemas vivientes. A diferencia de los conjuntos hipotéticamente monótonos repetidos una y otra vez enlos ácidos nucleicos, una proteína tendría muchas más posibilidades de variabilidad"
H6_economy_126,both,['proteínas'],"['complejas', 'moléculas complejas']", en el caso de las proteínas y otras moléculas complejas,"enlace de hidrógeno es relativamente débil y se rompe fácilmente, pero en el caso de las proteínas y otras moléculas complejaspueden haber muchos de estos enlaces, y el total de fuerzas"
H6_economy_127,both,"['genes', 'posición relativa']","['reconocibles', 'hitos reconocibles']", la posición relativa de los genes u otros hitos reconocibles,"más datos. El cartografiado de cromosomas es el proceso de determinar la posición relativa de los genes u otros hitos reconociblessobre los cromosomas, y requiere información obtenido de la genética tradicional"
H6_economy_128,both,"['muestra', 'genes']","['segmentos', 'reconocibles']", muestra la disposición de los genes u otros segmentos reconocibles,el cartografiado por «ligamiento genético». Este tipo de mapa muestra la disposición de los genes u otros segmentos reconociblesde ADN llamados «marcadores» a lo largo del cromosoma.
H6_economy_129,both,"['rastrear', 'genes', 'específicos', 'genes específicos']",['fragmentos'], de tener que rastrear genes específicos u otros fragmentos de,de un cromosoma. Una limitación del cartografiado genético es la necesidad de tener que rastrear genes específicos u otros fragmentos deADN en varias generaciones de familias humanas. A pesar de tales
H6_economy_130,both,['secuenciamiento'],['procesos'], secuenciamiento y otros procesos de,"Laboratorio Jackson en Bar Harbor, Maine, para referirse al cartografiado secuenciamiento y otros procesos deanálisis de genomas complejos. El término sobrevivió en el titulo de"
H6_economy_131,both,"['distancia', 'genes']","['segmentos', 'detectables']", de la distancia entre dos genes u otros segmentos detectables,"explicado, un mapa semejante usa la frecuencia de sobrecruzamiento como medida de la distancia entre dos genes u otros segmentos detectablesde ADN. Una tasa de sobrecruzamiento del 1 % entre dos"
H6_economy_132,both,"['gen', 'gen de interés']",['secuencia'], entre un gen de interés particular y cualquier otra secuencia de,"la herencia de solamente genes enteros, se puede estimar la distancia entre un gen de interés particular y cualquier otra secuencia deADN que sea identificable (un «marcador») en el"
H6_economy_133,both,['enzimas'],['bioquímicos'], aún del desarrollo de nuevos enzimas u otros reactivos bioquímicos,"DNA (ligases) y, con frecuencia, los avances dependen aún del desarrollo de nuevos enzimas u otros reactivos bioquímicos. Estamos viviendo una explosión de publicaciones de nuevas técnicas relacionadas con"
H6_economy_134,right,[None],['fragmento'], u otro fragmento de,". 1, incluyendo los procesos siguientes: 1 Aislamiento del gen u otro fragmento deDNA) a clonar. 2 Inserción del gen en otro fragmento"
H6_economy_135,both,['hepatitis'],"['virus', 'virus humanos']", el de la hepatitis B y otros virus humanos,"necrosis tumoral, linfotoxina y vacunas para el virus del herpes simple el de la hepatitis B y otros virus humanos. Se dispondrá de bacterias que degraden contaminantes tales como el 2"
H6_economy_136,right,[None],['especializadas'], emulsionantes y otras moléculas especializadas,"4, 5-T o el DDT, o para producir compuestos tensoactivos emulsionantes y otras moléculas especializadas. Todos estos proyectos se han conseguido a nivel de laboratorio y"
H6_economy_137,both,"['frecuencia', 'enfermedad', 'hereditaria', 'enfermedad hereditaria']","['rasgo', 'genético', 'rasgo genético']", de frecuencia de una enfermedad hereditaria u otro rasgo genético,y medirse de manera directa. Así se requiere utilizar las cifras de frecuencia de una enfermedad hereditaria u otro rasgo genéticopara calcular las frecuencias alélicas individuales. Para realizar esto se requieren
H6_economy_138,both,['probabilidad'],['probabilidad'], uno con probabilidad p y otro con probabilidad,"un matemático. En términos generales, cuando existen dos eventos alternativos uno con probabilidad p y otro con probabilidad1 xxx, las frecuencias de las combinaciones posibles de p y"
H6_economy_139,both,['levaduras'],"['líneas', 'celulares', 'líneas celulares']", levaduras u otras líneas celulares,durante períodos largos requiere precauciones extremas para evitar la contaminación por microorganismos levaduras u otras líneas celularescultivadas. Los requerimientos nutricionales incluyen el uso de un medio semidefinido
H6_economy_140,left,"['trastornos', 'trastornos raros']",[None], en particular para trastornos raros u otros en los,". Encontrar familias adecuadas, sin embargo, puede constituir un reto en particular para trastornos raros u otros en losque las personas afectadas mueren en edad temprana (y, por"
H6_economy_141,right,[None],['especies'], diferenciándose entre unas y otras especies sólo,deshidrogenasa de las bacterias es menos variable que la metano mono- oxidasa diferenciándose entre unas y otras especies sóloen la afinidad por el sustrato y en el peso molecular.
H6_economy_142,both,"['sustratos', 'subproductos']","['productos', 'residuales']", sustratos subproductos de la industria petrolífera u otros productos residuales,", esos microorganismos pueden emplearse para la producción de biomasa utilizando como sustratos subproductos de la industria petrolífera u otros productos residualesque contienen hidrocarburos. Segunda, están siendo estudiados exhaustivamente para utilizarlos"
H6_economy_143,left,['síntesis'],[None], la síntesis de medicamentos u otros compuestos deseables,"químicos son difíciles de realizar o proporcionan rendimientos bajos (por ejemplo la síntesis de medicamentos u otros compuestos deseables). Una segunda área potencial es la biodegradación, y de"
H6_economy_144,right,[None],['nacimientos'], u otros nacimientos múltiples,"refuerzan el concepto de que, con excepción de los gemelos monocigóticos u otros nacimientos múltiples), cada persona es única desde el punto de vista genético"
H6_economy_145,left,['soluble'],[None], y otra soluble o,"formas: una ligada a la membrana, en los linfocitos B y otra soluble osegregada. Los anticuerpos secretados son producidos por células plasmáticas que derivan"
H6_economy_146,left,['segmento'],[None], un segmento D y otro J se,formar un gen completo de región variable. Para las cadenas pesadas un segmento D y otro J seyuxtaponen y después se combinan con un segmento V. As '
H6_economy_147,both,['translocaciones'],"['reordenaciones', 'cromosómicas', 'reordenaciones cromosómicas']", translocaciones y otras reordenaciones cromosómicas,"diploide podría haber pasado por un estado transitorio tetraploide; subsecuentes inversiones translocaciones y otras reordenaciones cromosómicashabrían provocado la divergencia de los cromosomas y restaurado la diploidía,"
H6_economy_148,none,[None],[None], han comprobado Brenner y otros en algunos,"médula ósea transplantada. Esto último es lo que, en efecto han comprobado Brenner y otros en algunoscasos, lo que hace necesaria una revisión crítica de las indicaciones"
H6_economy_149,left,"['plantilla', 'marcador', 'fluorescente', 'marcador fluorescente']",[None], la plantilla portan un marcador fluorescente u otra etiqueta que,porque las moléculas de ADN o de ARN que se vierten sobre la plantilla portan un marcador fluorescente u otra etiqueta quepuede detectarse con un escáner. Una vez leída la micromatriz por
H6_economy_150,both,"['cepas', 'específicas', 'cepas específicas']",['gérmenes'], han liberado cepas específicas de carbunco u otros gérmenes exóticos,", las micromatrices que se están desarrollando podrían detectar si los bioterroristas han liberado cepas específicas de carbunco u otros gérmenes exóticos. Para bien o para mal, las micromatrices de ADN podrían"
H6_economy_151,both,['carbohidratos'],['sustancias'], carbohidratos y otras sustancias en,"ADN y todo un surtido de restos celulares: ARN, proteínas carbohidratos y otras sustancias enmenor cuantía. Fijando las proteínas con detergente y reduciendo la concentración"
H6_economy_152,left,['información'],[None], Para más información acerca de éste y otros proyectos científicos,"y detergentes que facilitan la creación de preparados de más calidad. Para más información acerca de éste y otros proyectos científicospara aficionados, visite el foro de la sociedad en xxx."
H6_economy_153,left,['nutrientes'],[None], Franquea el paso a los nutrientes y otros compuestos necesarios,"muy eficaz, como guardián exigente de cuanto entra y sale. Franquea el paso a los nutrientes y otros compuestos necesarios; las moléculas que no se precisan, permanecen en el exterior"
H6_economy_154,both,"['donde', 'zinc']","['iones', 'iones metálicos']", crea una zona donde el zinc y otros iones metálicos,"La sustitución de cinco aminoácidos diversos por cinco unidades del aminoácido histidina crea una zona donde el zinc y otros iones metálicospueden trabarse a la proteína y, con ello, bloquear la"
H6_economy_155,both,"['copia', 'madre']",['padre'], una copia de la madre y otra del padre,"los genotipos. Por herencia recibimos dos copias de todos los genes una copia de la madre y otra del padre), excepto de los que están en los cromosomas sexuales;"
H6_economy_156,none,[None],[None], y otras de parecido,"de Parkinson, la esclerosis lateral amiotrófica (enfermedad de Lou Gehrig y otras de parecidotenor van usurpando poco a poco el control del organismo. La"
H6_economy_157,both,"['formas', 'esclerosis', 'lateral', 'esclerosis lateral amiotrófica']","['enfermedades', 'neurológicas', 'enfermedades neurológicas']", Ciertas formas de esclerosis lateral amiotrófica y otras enfermedades neurológicas,a limitar la fabricación de las proteínas causantes de la lesión. Ciertas formas de esclerosis lateral amiotrófica y otras enfermedades neurológicasson consecuencia de la actividad intensamente destructiva de una proteína normal o
H6_economy_158,left,"['descubrimiento', 'integrinas']",[None], llevado al descubrimiento de las integrinas y otras moléculas de,"las bases moleculares del desarrollo lo que fomentó las investigaciones que han llevado al descubrimiento de las integrinas y otras moléculas deadhesión. Tenemos pruebas, no obstante, de que el desarrollo"
H6_economy_159,left,['agentes'],[None], Esos agentes u otros del mismo,se aprestan a investigar la eficacia anticancerígena de los inhibidores de xxx Esos agentes u otros del mismotenor pueden acudir en auxilio de las personas que padecen retinopatía proliferativa
H6_economy_160,left,['integrinas'],[None], virtud de los cuales las integrinas y otras moléculas de,", los aspectos básicos de la investigación: averiguar los mecanismos en virtud de los cuales las integrinas y otras moléculas deadhesión gobiernan el desarrollo y la fisiología. Independientemente de nuestra óptica"
H6_economy_161,left,"['efectos', 'integrinas']",[None], los efectos producidos por las integrinas y otras moléculas de,de un problema ceñido ha terminado por llevarnos al inmenso campo de los efectos producidos por las integrinas y otras moléculas deadhesión. Los progresos obtenidos ponen una vez más de manifiesto la
H6_economy_162,both,"['macrófagos', 'circulantes']","['glóbulos', 'blancos', 'glóbulos blancos']", los macrófagos circulantes y otros glóbulos blancos,"fuera, ahora entran a raudales. Otra señal es la inflamación los macrófagos circulantes y otros glóbulos blancosdel sistema inmunitario convergen en las células necróticas y las ingieren."
H6_economy_163,both,"['respuesta', 'inmunitaria', 'virus', 'respuesta inmunitaria']","['microorganismos', 'invasores', 'microorganismos invasores']", de la respuesta inmunitaria contra virus y otros microorganismos invasores,"estadios de su ciclo vital. Las células T son protagonistas estelares de la respuesta inmunitaria contra virus y otros microorganismos invasores. Las células T se producen a partir de precursores, en"
H6_economy_164,right,[None],['agentes'], y otros agentes que,inductores del suicidio: rayos X (en radioterapia contra el cáncer y otros agentes quedañan el ADN. Las lesiones inducidas provocan que las células sinteticen
H6_economy_165,both,"['sensibilidad', 'linfocitos']",['células'], la sensibilidad de los linfocitos T y otras células a,"erradicar la infección), muriéndose después. Hemos dicho ya que la sensibilidad de los linfocitos T y otras células adiferentes inductores de la apoptosis puede depender del estado de las células"
H6_economy_166,both,['cáncer'],"['patologías', 'similares', 'patologías similares']", futuro destinados a remediar el cáncer y otras patologías similares,proteínas en su propio interés. Se espera que los fármacos del futuro destinados a remediar el cáncer y otras patologías similaresconsistan en compuestos químicos que actúen sobre los proteosomas y las vías
H6_economy_167,both,['genómica'],['técnicas'], extraordinarios que debemos a la genómica y otras técnicas refinadas,"tipos de fármacos antivíricos, espero ofrecer una idea de los avances extraordinarios que debemos a la genómica y otras técnicas refinadas. Búsqueda de fármacos Los primeros fármacos antivíricos (contra el herpes"
H6_economy_168,both,"['células', 'sanas', 'células sanas']","['efectos', 'secundarios', 'efectos secundarios']", un posible daño en las células sanas y otros efectos secundarios,"proteicos con escaso parecido con los del hombre, y evitar así un posible daño en las células sanas y otros efectos secundariosintolerables. No desdeñan los dominios proteicos que compartan básicamente todas las"
H6_economy_169,both,"['inserta', 'gen', 'correspondiente', 'bacterias', 'gen correspondiente']",['tipos'], inserta el gen correspondiente en bacterias u otros tipos de,"seleccionada y usarla después en el desarrollo de un fármaco. Se inserta el gen correspondiente en bacterias u otros tipos decélulas, que sintetizan copias innúmeras de la proteína codificada. Las"
H6_economy_170,right,[None],['estudio'], y otros en estudio,"meningitis, conjuntivitis y encefalitis. Copia y replicación Numerosos antivíricos comercializados y otros en estudio, operan en la fase ulterior al desprendimiento de la cápside,"
H6_economy_171,left,"['síntesis', 'proteica', 'síntesis proteica']",[None], inhiben la síntesis proteica y otros aspectos de,"Los interferones, por ejemplo, que participan en esa batalla inmunitaria inhiben la síntesis proteica y otros aspectos dela replicación vírica en las células infectadas. En concreto, el"
H6_economy_172,left,['fármacos'],[None], Algunos fármacos existentes y otros en elaboración,de hidratos de carbono para reconocer e interaccionar con sus células huésped Algunos fármacos existentes y otros en elaboracióncontienen glúcidos o moléculas que remedan a aquéllos con el fin de
H6_economy_173,left,"['terapia', 'patologías']",[None], la terapia de múltiples patologías y otras cuestiones de,"evolución de los organismos, la síntesis in vitro de la vida la terapia de múltiples patologías y otras cuestiones deparejo tenor. En el marco del Proyecto Genoma Humano se están"
H6_economy_174,both,['conducta'],['región'], aclarar su conducta en una u otra región del,"y lugar, de los genes y sus productos; es decir aclarar su conducta en una u otra región delorganismo y en un cuerpo que además cambia a lo largo de"
H6_economy_175,left,"['genes', 'historia', 'familiar', 'historia familiar']",[None], genes miremos trenzaremos una historia familiar u otra para los,"ramas de un mismo árbol. En numerosas ocasiones, según qué genes miremos trenzaremos una historia familiar u otra para losmismos organismos. Ello se debe a que el ADN no se"
H6_economy_176,right,[None],['tipos'], y otros tipos de,"la terapia de la degeneración macular, una causa frecuente de ceguera y otros tipos deenfermedades oculares. Las aplicaciones en boga implican la implantación de células"
H6_economy_177,left,"['suministrar', 'analgésicos']",[None], pueden suministrar analgésicos y otros elementos,"hacen cargo de funciones cruciales que correspondían a las lesionadas o perdidas pueden suministrar analgésicos y otros elementosextra "" e incluso facilitar la terapia génica, segregando las proteínas"
H6_economy_178,both,"['micrometros', 'vasos', 'sanguíneos', 'vasos sanguíneos']",['fuentes'], micrometros de los vasos sanguíneos u otras fuentes de,células de un implante funcionan mal o mueren si distan más de micrometros de los vasos sanguíneos u otras fuentes dealimentación. Los diseños vasculares (o de paso de flujo)
H6_economy_179,right,[None],['terapéuticos'], podrían sugerirse medicamentos y otros medios terapéuticos,presentes en el autismo. Conocidas las alteraciones cerebrales de los autistas podrían sugerirse medicamentos y otros medios terapéuticospara aliviar los efectos de las lesiones. El diseño de un
H6_economy_180,left,"['formación', 'cerebro']",[None], de formación de imágenes al cerebro y otros medios nos,"desarrollo, el estudio del comportamiento, la aplicación de las técnicas de formación de imágenes al cerebro y otros medios nostraerán, cabe esperar, nuevas ráfagas de luz, que redundarán"
H6_economy_181,both,['causar'],"['efectos', 'secundarios', 'efectos secundarios']", Pueden causar confusión y otros efectos secundarios,"modo de acción se sustenta en mecanismos distintos, presentan graves inconvenientes Pueden causar confusión y otros efectos secundariosneurológicos y no son eficaces contra una de las dos clases principales"
H6_economy_182,both,"['variante', 'hemaglutinina', 'variante de hemaglutinina']",['neuraminidasa'], portan una sola variante de hemaglutinina y otra de neuraminidasa,"etc. Los virus de tipo B, mucho más uniformes, portan una sola variante de hemaglutinina y otra de neuraminidasa, si bien la secuencia de aminoácidos también varía de una cepa"
H6_economy_183,none,[None],[None], La fatiga y otras incomodidades que,"trata de algo más profundo de lo que sugiere a simple vista La fatiga y otras incomodidades quese sufren durante los últimos días de la gripe resultan, sobre"
H6_economy_184,both,"['cultivar', 'hepatocitos']",['células'], comprender mejor cómo hacer cultivar hepatocitos y otras células del,de los principales objetivos de la ingeniería de tejidos- los expertos deberán comprender mejor cómo hacer cultivar hepatocitos y otras células delhígado en condiciones que maximicen su capacidad de desempeñar funciones fisiológicas normales
H6_economy_185,both,['piel'],['heridas'], es la piel para los quemados y otros cuyas heridas,"También escasean hígados y riñones que podrían salvar vidas, como insuficiente es la piel para los quemados y otros cuyas heridasno sanan debidamente. A menudo es más fácil reparar el coche"
H6_economy_186,both,['vida'],"['variables', 'clínicas', 'variables clínicas']", calidad de vida y otras variables clínicas,irinotecan con el tratamiento de soporte solo con respecto a la supervivencia calidad de vida y otras variables clínicas. Los participantes fueron pacientes con cáncer colorrectal metastásico en los que
H6_economy_187,right,[None],['tratamiento'], corticoides o cualquier otro tratamiento sintomático,"centro. El tratamiento de soporte incluyó antibióticos, analgésicos, transfusiones corticoides o cualquier otro tratamiento sintomático(excepto irinotecan u otro inhibidor de la topoisomerasa I) y"
H6_economy_188,both,['irinotecan'],['inhibidor'], excepto irinotecan u otro inhibidor de,"antibióticos, analgésicos, transfusiones, corticoides o cualquier otro tratamiento sintomático excepto irinotecan u otro inhibidor dela topoisomerasa I) y / o la asistencia de un psicoterapeuta"
H6_economy_189,both,['vida'],"['variables', 'clínicas', 'variables clínicas']", calidad de vida y otras variables clínicas,"diaria. El valor del irinotecan se confirmó en términos de supervivencia calidad de vida y otras variables clínicas. Por consiguiente, el irinotecan puede recomendarse como tratamiento estándar de"
H6_economy_190,both,"['identificar', 'caracterizar', 'promotor', 'elementos del promotor']","['reguladores', 'elementos reguladores']", identificar y caracterizar elementos del promotor y otros elementos reguladores,"las fronteras entre intrones y exones. Posteriormente pueden hacerse intentos de identificar y caracterizar elementos del promotor y otros elementos reguladoresen la secuencia adyacente por 5 ', y definir el lugar"
H6_economy_191,both,['génica'],"['terapéuticas', 'estrategias terapéuticas']", Terapia génica y otras estrategias terapéuticas,esto permitirá captar de una mezcla compleja a la proteína de interés Terapia génica y otras estrategias terapéuticasbasadas en genética molecular Principios básicos de las estrategias de tratamiento de
H6_economy_192,both,"['tratamiento', 'inicial', 'ritonavir']","['fármacos', 'antirretrovirales']", el tratamiento combinado inicial de ritonavir y otros fármacos antirretrovirales,en la práctica clínica. Serán necesarios nuevos estudios para evaluar si el tratamiento combinado inicial de ritonavir y otros fármacos antirretroviraleso el cambio simultáneo de dos o más fármacos anti-VIH-1 confiere un
H6_economy_193,both,"['ausencia', 'mutación', 'madre']",['parientes'], la ausencia de mutación en la madre u otros parientes de,"algunos varones afectos presenten mutaciones frescas, lo cual es sugerido por la ausencia de mutación en la madre u otros parientes deesta línea, esto solo ha sido descrito para una mutación reciente"
