id,presence,candidate_term_left,candidate_term_right,occurrence,full_context
H34_economy_123,both,"['función', 'procesos']",['replicación'], función de tres procesos generales la replicación,"egoísta, donde describía el principio básico de la teoría darwinista en función de tres procesos generales la replicaciónde una información, las variaciones surgidas y la selección de unas"
H34_economy_124,both,"['proceso', 'evolución', 'darwinista']",['replicación'], proceso de evolución darwinista replicación,"replicadores, dotados de las tres propiedades necesarias para engendrar un nuevo proceso de evolución darwinista replicación, variación y selección. Dawkins cuenta que abrigaba intenciones más modestas"
H34_economy_125,none,[None],[None], Respuestas condicionadas temor,"- Conductas innatas aunque contagiosas: bostezar, toser, reír - Respuestas condicionadas temorante el sonido del torno del dentista - Mapas cognitivos: conocimiento"
H34_economy_126,both,['cognitivos'],['conocimiento'], Mapas cognitivos conocimiento,Respuestas condicionadas: temor ante el sonido del torno del dentista - Mapas cognitivos conocimientodel trazado del propio barrio - Asociaciones con sonidos y olores Figura
H34_economy_127,left,['siguiente'],[None], la acción siguiente un mirlo,"de la Universidad de Bochum, montaron un escenario donde se desarrollaba la acción siguiente un mirlopodía ver a otro que batía alas y agitaba la cola ante"
H34_economy_128,both,"['guía', 'memética', 'guía memética']",['memes'], guía memética los memes,"través del cual los memes controlan la selección genética lo llamo "" guía memética los memescompiten entre sí y evolucionan con rapidez en una dirección, en"
H34_economy_129,both,"['selección', 'natural', 'selección natural']",['genes'], la intervención de la selección natural los genes,dirigen el funcionamiento de los seres vivos. Esta fiel transmisión posibilita la intervención de la selección natural los genesque ofrecen a sus portadores una mejor supervivencia o que éstos puedan
H34_economy_130,left,"['esquema', 'clásico']",[None], un restaurante responden a un esquema clásico lugares,"universo, denominadas a menudo esquemas. Las reglas que operan en un restaurante responden a un esquema clásico lugaresdonde se prepara la comida, se sirve en la mesa y"
H34_economy_131,right,[None],['naturaleza'], parte por una explicación más equilibrada naturaleza,Pero hace ya algún tiempo que los psicólogos optan en su mayor parte por una explicación más equilibrada naturalezay crianza se imbrican en el desarrollo cognitivo. A lo largo
H34_economy_132,left,['experimentos'],[None], experimentos la gemelaridad,"o al entorno. Para resolverlo, se recurre a dos "" experimentos la gemelaridad(un experimento de la naturaleza) y la adopción (un"
H34_economy_133,left,['conocimiento'],[None], reas de conocimiento lengua,"guardaban un parecido mayor que los de gemelos no idénticos en cuatro reas de conocimiento lengua, matemáticas, ciencias sociales y ciencias naturales. A tenor de"
H34_economy_134,right,[None],['efectos'], interés los efectos,mayor grado que de la capacidad. Y lo que reviste mayor interés los efectosgenéticos se solapan entre diferentes categorías de rendimiento y estos genes solapados
H34_economy_135,both,"['identificación', 'diferencial', 'marcadores']",['segmentos'], la identificación diferencial de marcadores del ADN segmentos,"otras técnicas de genética molecular, el ligamiento QTL se basa en la identificación diferencial de marcadores del ADN segmentosde ADN de los que se sabe que ocupan un sitio determinado"
H34_economy_136,right,[None],['evolución'], una razón comprensible la evolución,han sido los vectores potenciales que han recabado mayor atención. Por una razón comprensible la evoluciónlos ha diseñado específicamente para que entren en las células y expresen
H34_economy_137,both,"['factor', 'fisiológico', 'determinante']",['fibras'], el factor fisiológico resulta determinante las fibras,"Pero en las carreras cortas, al depender de la potencia, el factor fisiológico resulta determinante las fibrasmusculares de las piernas de Greene, en particular sus muslos,"
H34_economy_138,right,[None],['filamentos'], un telescopio retráctil los filamentos,"provoca la contracción. Durante la contracción un sarcómero se acorta como un telescopio retráctil los filamentosde actina, situados en los extremos de un filamento de miosina"
H34_economy_139,both,['estructuras'],['microfilamentos'], estructuras diversas microfilamentos,"de mitocondrias (centrales celulares de energía), así como de estructuras diversas microfilamentos, microtúbulos y centrosomas (involucrados en el mantenimiento de la arquitectura"
H34_economy_140,right,[None],['alteración'], interés la alteración,"que regulan la formación del nucléolo. Y lo que revestía mayor interés la alteraciónpersistía en la progenie de esas células, ya que todas ellas"
H34_economy_141,none,[None],[None], Nd YAG,"a partir de un granate de neodimio, itrio y aluminio ( Nd YAG) que opere a una longitud de onda de 532 nanómetros puede"
H34_economy_142,left,"['láser', 'láser infrarrojo']",[None], el láser infrarrojo de Nd YAG,"primero con un láser verde-azul de iones de argón y después con el láser infrarrojo de Nd YAG, al que las células son más transparentes) que podían atrapar"
H34_economy_143,left,"['pinzas', 'láser', 'láser infrarrojo', 'pinzas de láser']",[None], pinzas de láser infrarrojo de Nd YAG,"realizada por Romy Wiegand-Steubing, en mi laboratorio. Se sirvió de pinzas de láser infrarrojo de Nd YAGpara juntar dos células de mieloma humanas; con tijeras de láser"
H34_economy_144,left,"['tipo', 'singular', 'estrés']",[None], un tipo singular de estrés la discriminación,"embargo, que los negros de Norteamérica y Europa se enfrentan a un tipo singular de estrés la discriminaciónracial. Se desconocen los efectos a largo plazo del racismo sobre"
H34_economy_145,left,['resultados'],[None], un esfigmomanómetro que proporciona dos resultados la presión,significa la lectura de la presión La presión sanguínea se mide con un esfigmomanómetro que proporciona dos resultados la presiónsistólica y la diastólica. La sistólica indica la presión máxima ejercida
H34_economy_146,both,"['enfermedades', 'pérdida', 'sal', 'pérdida de sal']",['diarrea'], enfermedades con pérdida de sal diarrea,Muchas de estas muertes se debieron a lo que los médicos llaman enfermedades con pérdida de sal diarreadeshidratación y ciertas infecciones. La capacidad para retener sal podría haber
H34_economy_147,left,"['historia', 'genética']",[None], la historia de la genética el desarrollo,"estamos experimentando otra y, quizás, la más profunda transición en la historia de la genética el desarrolloy la aplicación de la tecnología del DNA recombinante. Esta tecnología"
H34_economy_148,both,"['tipos', 'principales', 'vectores', 'tipos principales']",['plásmidos'], tipos principales de vectores los plásmidos,"célula huésped debería ser fácil de recuperar. Actualmente se utilizan tres tipos principales de vectores los plásmidos, los bacteriófagos y los cósmidos. Los plásmidos Los plásmidos son"
H34_economy_149,both,['capas'],['banda'], capas una banda,"determinadas condiciones, el ácido nucleico se disponía en dos o más capas una bandao estrato principal, que contenía los genes, y bandas secundarias"
H34_economy_150,both,"['tasa', 'mutación', 'tasa de mutación']",['probabilidad'], tasa de mutación la probabilidad,". Debe su interés especial en los procesos evolutivos a una altísima tasa de mutación la probabilidadde que un microsatélite adquiera o pierda, de una generación a"
H34_economy_151,left,['frecuente'],[None], un error frecuente el desajuste,a su proclividad a equivocarse en la replicación del ADN; cometen un error frecuente el desajustepor deslizamiento entre secuencias complementarias. Antes de que una célula -
H34_economy_152,right,[None],['diseño'], Limitaciones Ejemplo el diseño,el reconocimiento de la biología evolutiva como una ciencia médica básica. Limitaciones Ejemplo el diseñodel ojo humano comporta la existencia de una mancha ciega y permite
H34_economy_153,right,[None],['tos'], Defensas Ejemplo la tos,"se desprenda. El ojo del calamar no presenta estos problemas. Defensas Ejemplo la toso la fiebre no son alteraciones, sino expresión de las defensas"
H34_economy_154,right,[None],['diseño'], Compromisos Ejemplo el diseño,"no son alteraciones, sino expresión de las defensas del cuerpo. Compromisos Ejemplo el diseñoexagerado de cualquier sistema, como un par de brazos irrompibles,"
H34_economy_155,none,[None],[None], Conflictos Ejemplo los humanos,"un par de brazos irrompibles, desorganizaría el funcionamiento del cuerpo. Conflictos Ejemplo los humanosse hallan en lucha constante con otros organismos que están bien ajustados"
H34_economy_156,right,[None],['exposición'], Ejemplo la exposición,otros organismos que están bien ajustados por la evolución. Nuevo ambiente Ejemplo la exposicióndel cuerpo humano a un medio donde abunda lo que antes era
H34_economy_157,none,[None],[None], Sexo sin protección promiscuidad,"la salud, suministros de agua potable con deficiente higiene) - Sexo sin protección promiscuidad- (estornudo, tos, contacto cutáneo) - Sexo con"
H34_economy_158,left,"['enfermedad', 'evolutivo']",[None], la enfermedad en un contexto evolutivo Tabla,Los principios siguientes dan fundamento a la consideración de la salud y la enfermedad en un contexto evolutivo Tabla1 Las DEFENSAS y las ALTERACIONES son dos manifestaciones de enfermedad fundamentalmente
H34_economy_159,left,"['sangre', 'efectos', 'colaterales', 'efectos colaterales']",[None], sangre produce efectos colaterales indeseables irritabilidad,". Ahora bien, la presencia de niveles altos de andrógenos en sangre produce efectos colaterales indeseables irritabilidad, reducción de los niveles de lipoproteínas de alta densidad -el colesterol"
H34_economy_160,left,"['maduración', 'esperma', 'epidídimo', 'maduración del esperma']",[None], la maduración del esperma en el epidídimo cámara,que interrumpieran directamente la producción de esperma en los testículos o impidieran la maduración del esperma en el epidídimo cámaraacompañante conectada a los testículos donde el esperma adquiere su movilidad.
H34_economy_161,both,"['métodos', 'hormonales']",['anticonceptivos'], métodos hormonales anticonceptivos,"nuevos, muchos de ellos hormonales. Cuentan ellas hoy con varios métodos hormonales anticonceptivosorales, inyección mensual, inyección trimestral y sistema Norplant pentanual:"
H34_economy_162,both,"['túbulos', 'testículos', 'túbulos seminíferos']",['sistema'], los túbulos seminíferos de los testículos el sistema,. Se investiga la posibilidad de trasplantar células precursoras de espermatozoides en los túbulos seminíferos de los testículos el sistemade tubos en los que de ordinario se forma el esperma.
H34_economy_163,both,"['biopsia', 'diagnóstico']",['cáncer'], La biopsia solicitada confirma el diagnóstico cáncer,El médico palpa el bulto. Comienza una historia harto repetida. La biopsia solicitada confirma el diagnóstico cáncerde mama. Se prescribe la cirugía y quizá radiaciones o quimioterapia
H34_economy_164,both,"['detección', 'precoz', 'detección precoz']",['descubrimiento'], estrategias de detección precoz descubrimiento,inherentes a los ensayos de susceptibilidad subrayan la necesidad de desarrollar mejores estrategias de detección precoz descubrimientode los tumores cuando son muy pequeños o cuando comienzan a tornarse
H34_economy_165,left,['técnica'],[None], la técnica puede automatizarse en su totalidad un técnico,"mutaciones genéticas específicas, como la de ras. De hecho, la técnica puede automatizarse en su totalidad un técnicode laboratorio necesita sólo una gota de orina y una de sangre"
H34_economy_166,both,['término'],['determinación'], el término inglés staging determinación,tumor. Esta evaluación o proceso de estadificación (neologismo que traduce el término inglés staging determinacióndel estadio particular que ha alcanzado una condición o enfermedad progresiva)
H34_economy_167,both,"['marcador', 'susceptibilidad', 'cáncer']",['mutación'], marcador de la susceptibilidad al cáncer la mutación,"la comunidad médica. En los años ochenta se identificó el primer marcador de la susceptibilidad al cáncer la mutacióngenética causante del retinoblastoma, una tumoración ocular. Pero fue a"
H34_economy_168,left,"['rastreo', 'demostrarse']",[None], Un rastreo más insistente puede demostrarse inadecuado la mamografía,. Tampoco el resultado positivo de una prueba resuelve la cuestión. Un rastreo más insistente puede demostrarse inadecuado la mamografíapuede pasar por alto un tumor. Una extirpación preventiva de ambos
H34_economy_169,both,['mutación'],['nucleótido'], una mutación en un punto un nucleótido,ADN) en una porción del gen p53. La secuenciación reveló una mutación en un punto un nucleótido(timina) habría reemplazado a otro (adenina). A
H34_economy_170,left,"['ciclos', 'secuenciales']",[None], ciclos de tres pasos secuenciales supresión,"a adquirir rasgos muy peculiares a medida que sufrieron uno o más ciclos de tres pasos secuenciales supresiónde la recombinación, degeneración de las regiones no recombinantes del cromosoma"
H34_economy_171,none,[None],[None], PDGF cifra,descifrar las funciones específicas de muchos genes supresores de tumores. - PDGF cifrael factor de crecimiento derivado de plaquetas. Implicado en los gliomas
H34_economy_172,none,[None],[None], B cifra,. Implicado en los gliomas (un cáncer de cerebro) - B cifrael receptor del factor de crecimiento epidérmico. Implicado en el glioblastoma
H34_economy_173,none,[None],[None], RET cifra,". Implicado en cánceres de mama, glándulas salivales y ovario - RET cifraun receptor de factor de crecimiento. Implicado en el cáncer de"
H34_economy_174,none,[None],[None], 2 cifra,"y glioblastomas - L-myc: implicado en el cáncer de pulmón - 2 cifrauna proteína que, en situación de normalidad, bloquea el suicidio"
H34_economy_175,none,[None],[None], MDM2 cifra,". Implicado en cánceres de mama, cabeza y garganta. - MDM2 cifraun antagonista de la proteína supresora de tumores p53. Implicado en"
H34_economy_176,none,[None],[None], DPC4 cifra,. - APC: implicado en cánceres de colon y estómago - DPC4 cifrauna molécula transmisora de un cascada de señales que inhiben la división
H34_economy_177,none,[None],[None], MTS1 cifra,"schwannomas (afectan a los revestimientos de los nervios periféricos) - MTS1 cifrala proteína p16, uno de los componentes-freno del reloj del ciclo"
H34_economy_178,none,[None],[None], RB cifra,"componentes-freno del reloj del ciclo celular. Implicado en muchos cánceres - RB cifrala proteína pRB, uno de los frenos principales del ciclo celular"
H34_economy_179,both,"['tipo', 'estudios', 'distinto', 'estudios distinto']",['búsqueda'], un tipo de estudios distinto la búsqueda,La primera gira en torno a observaciones realizadas en el curso de un tipo de estudios distinto la búsquedade posibles diferencias físicas entre el cerebro del varón y el cerebro
H34_economy_180,both,"['estudio', 'principal']",['volumen'], el estudio principal el volumen,"» con otras procedentes de varones heterosexuales de edad similar, confirmó el estudio principal el volumendel NIHA3 del varón homosexual era menos de la mitad que el"
H34_economy_181,right,[None],['diferencias'], Primera las diferencias,"entre orientación sexual y estructura cerebral? Caben tres posibilidades lógicas. Primera las diferenciasestructurales están presentes desde un principio, quizás incluso antes del nacimiento"
H34_economy_182,right,[None],['diferencias'], posibilidad las diferencias,"lo que contribuiría a establecer la orientación sexual del varón. Segunda posibilidad las diferenciasse producen en la madurez, como resultado de las inclinaciones sexuales"
H34_economy_183,both,['principales'],['estudios'], caminos principales estudios,"determinarla. En la búsqueda de esos genes se han tomado dos caminos principales estudiosde gemelos y familias, y análisis de ligamiento en el ADN"
H34_economy_184,both,['características'],['frecuencias'], las características de la LHW las frecuencias,"q = q2. Advierta que estos términos también describen una de las características de la LHW las frecuenciasalélicas determinan las frecuencias genotípicas. En otras palabras, mientras que"
H34_economy_185,left,['población'],[None], la población está en equilibrio Frecuencia,"de los tipos sanguíneos M, MN y N para determinar si la población está en equilibrio Frecuenciaesperada del tipo M = p2 = (0, 178)"
H34_economy_186,both,['fases'],['respuesta'], fases una respuesta,"microorganismos en el cuerpo. Estas respuestas son específicas e implican dos fases una respuestaprimaria ante la exposición inicial, y una respuesta secundaria ante posteriores"
H34_economy_187,both,"['tipos', 'células']",['células'], tipos generales de células T las células,sola célula T forma un grupo familiar o clon. Hay dos tipos generales de células T las célulasT4 cooperadoras / inductoras y las células T8 citotóxicas / supresoras.
H34_economy_188,both,"['tipos', 'cadenas', 'ligeras', 'cadenas ligeras', 'tipos de cadenas', 'tipos de cadenas ligeras']",['cadenas'], tipos de cadenas ligeras las cadenas,"región constante (CL) de la cadena ligera. Hay dos tipos de cadenas ligeras las cadenaskappa, codificadas por genes localizados en el cromosoma humano, y"
H34_economy_189,left,"['arriba', 'abajo']",[None], la de arriba abajo Julia,"; el pasado verano, los que aparecen en la fotografía de la de arriba abajo JuliaTuttle, Brian Johnson y Gloria Lenhoff (hija de Howard M"
H34_economy_190,both,"['personajes', 'personajes fantásticos']",['elfos'], una pléyade de personajes fantásticos elfos,"Lenhoff) se desprende que los enfermos inspiraron historias en que intervenían una pléyade de personajes fantásticos elfos, gnomos, duendes y otros. Pero, por lo que"
H34_economy_191,both,"['comportamiento', 'signo', 'frecuente']",['concentraciones'], un comportamiento causado por otro signo frecuente concentraciones,"estreñimiento y hernias. Duermen mal y pueden ser muy irritables, un comportamiento causado por otro signo frecuente concentracioneselevadas de calcio en la sangre. A medida que crecen,"
H34_economy_192,both,"['descubrimiento', 'descubrimiento reciente']",['gen'], un descubrimiento reciente el gen,sólo han podido identificarse algunos. Una prueba diagnóstica se basa en un descubrimiento reciente el gende la elastina se encuentra entre los que se han perdido.
H34_economy_193,both,"['individuos', 'pequeñitos', 'individuos pequeñitos']",['gnomos'], individuos pequeñitos con poderes mágicos gnomos,"de gnomos? En las narraciones populares de muchas culturas aparecen « individuos pequeñitos con poderes mágicos gnomos, elfos, duendes, geniecillos y hadas. Un buen número"
H34_economy_194,both,"['células', 'mostraban', 'estructura', 'compleja']",['eucariotas'], células mostraban una estructura más compleja los eucariotas,"Más tarde, a partir de las arqueas surgieron unos organismos cuyas células mostraban una estructura más compleja los eucariotas. En el transcurso de su proceso evolutivo, los eucariotas adquirieron"
H34_economy_195,left,"['distancias', 'evolutivas']",[None], parámetro de distancias evolutivas el ARN,"de la Universidad de Illinois, fijó la atención en un nuevo parámetro de distancias evolutivas el ARNribosómico microsubunitario («small subunit ribosomal RNA», SSU rRNA"
H34_economy_196,both,"['biología', 'celular', 'evolutiva', 'biología celular']",['hipótesis'], la biología celular evolutiva la hipótesis,"molécula otorgaron también credibilidad a uno de los temas más interesantes de la biología celular evolutiva la hipótesisdel endosimbionte, avanzada para explicar el mecanismo en cuya virtud las"
H34_economy_197,left,['eucariotas'],[None], los eucariotas el ADN,núcleo diferenciado bajo ciertas condiciones experimentales sus cromosomas recuerdan a los de los eucariotas el ADNforma complejos con unas proteínas muy parecidas a las histonas de éstos
H34_economy_198,both,"['genes', 'bacterianos', 'metabolismo', 'genes bacterianos']",['eucariotas'], genes bacterianos decisivos para el metabolismo los eucariotas,"de transferencia lateral, los eucariotas evolucionados de una célula arquea obtuvieron genes bacterianos decisivos para el metabolismo los eucariotasrecabaron de las bacterias genes y retuvieron los que demostraron su utilidad"
H34_economy_199,none,[None],[None], interés la dirección,la mosca en cuestión de minutos. Y lo que revestía mayor interés la direcciónen que «viajaban» las moscas afectaba a los niveles de
H34_economy_200,both,"['estructura', 'árboles', 'genealógicos', 'árboles genealógicos']",['genes'], la estructura de los árboles genealógicos los genes,"poblaciones. Pero la primera goza de ventaja decisiva al poder determinar la estructura de los árboles genealógicos los genesvivos deben tener antecesores, mientras que los muertos fósiles pueden no"
H34_economy_201,right,[None],['distribución'], la patria humana más remota la distribución,". Teniendo en cuenta las consideraciones geográficas, concluyó que Africa era la patria humana más remota la distribuciónglobal de los tipos de ADN mitocondrial que vio podían explicarse,"
H34_economy_202,both,['genética'],['variabilidad'], homogeneidad genética entre humanos la variabilidad,las humanas. Los datos de los chimpancés ilustraron también la notable homogeneidad genética entre humanos la variabilidadgenética de los chimpancés decuplica la observada en humanos. Dato que
H34_economy_203,both,"['individuos', 'menos']",['linajes'], individuos de menos partes de Africa los linajes,", estudiaron de modo análogo muestras que incluían muchos más asiáticos e individuos de menos partes de Africa los linajesmitocondriales reconducían, de nuevo, a Africa. La probabilidad,"
H34_economy_204,both,"['modelo', 'evolución', 'modelo de evolución multirregional']",['cambios'], modelo de evolución multirregional cambios,anatómicos que los hizo más parecidos a los humanos modernos condujeron al modelo de evolución multirregional cambiosevolutivos semejantes en diversas regiones geográficas convirtieron a los habitantes arcaicos microencefálicos
H34_economy_205,left,['siguiente'],[None], esencia de lo siguiente Emparejamiento,"que recurrir a los instrumentos disponibles. Este instrumental consta, en esencia de lo siguiente EmparejamientoWatson-Crick Cada hebra de ADN tiene su complemento Watson-Crick. Ocurre que"
H34_economy_206,both,"['cebador', 'señal']",['iniciador'], Un cebador aporta la señal iniciador,le diga dónde ha de empezar a realizar la copia complementaria. Un cebador aporta la señal iniciadorque consiste en un fragmento (posiblemente corto) de ADN enroscado
H34_economy_207,both,['polo positivo'],['hebras'], el polo positivo o ánodo las hebras,"moléculas de ADN, dotadas de carga negativa, se mueven hacia el polo positivo o ánodo las hebrascortas cursan más rápidas que las largas. El proceso separa,"
H34_economy_208,right,[None],['computación'], los años treinta nos han enseñado la computación,Pero no se debe olvidar otro hecho importante que los lógicos de los años treinta nos han enseñado la computaciónes sencilla. Para construir una computadora bastan un método para almacenar
H34_economy_209,none,[None],[None], las ciudades en este orden Valencia,"ver que existe sólo un camino hamiltoniano, la ruta que recorre las ciudades en este orden Valencia, Barcelona, Madrid, Zaragoza. Si cambiamos el orden,"
H34_economy_210,both,"['polimerasa', 'replicación']",['temperaturas'], la ADN polimerasa empiece la replicación las temperaturas,contenida en el tubo de ensayo. Las temperaturas moderadas promueven que la ADN polimerasa empiece la replicación las temperaturasmás elevadas provocan que las hebras encestadas resultantes se escindan de su
H34_economy_211,both,"['paciente', 'diabetes', 'diabetes mellitus']",['cardiopatías'], el paciente de diabetes mellitus cardiopatías,"contribuye, probablemente, a ciertas complicaciones a largo plazo que sufre el paciente de diabetes mellitus cardiopatías, parálisis cerebral, ceguera, pérdida de la capacidad funcional del"
H34_economy_212,both,['directas'],['proteína'], estrategias más directas la proteína,de forma tan tortuosa el transportador? A uno se le ocurren estrategias más directas la proteínatransportadora podría mantener permanentemente abierto un poro o podría haber oscilado entre
H34_economy_213,both,['iones'],['células'], filtración de iones sería insignificante las células,"algún ion sodio hacia el interior de la célula; pero esta filtración de iones sería insignificante las célulasposeen canales transmembrana especiales por donde, cuando se abren, pasan"
H34_economy_214,left,['forma'],[None], forma DMNID,"la diabetes mellitus dependiente de insulina; sí importan a la segunda forma DMNID. La predisposición a adquirir la DMNID es genética habrá, pues"
H34_economy_215,left,"['resistencia', 'hormona']",[None], la resistencia a la hormona incapacidad,"la insulina. Una de las primeras manifestaciones de la DMNID es la resistencia a la hormona incapacidaddel músculo, tejido adiposo o hígado de responder eficientemente ante elevados"
H34_economy_216,both,"['inclinación', 'rasgo', 'sexualmente', 'dimórfico']",['varones'], inclinación un rasgo sexualmente dimórfico los varones,"ésta. Muchos investigadores, Simón LeVay en particular, consideran dicha inclinación un rasgo sexualmente dimórfico los varonesestán normalmente «programados» para sentir atracción por las mujeres,"
H34_economy_217,both,['cerebro'],['tamaño'], cerebro sólo una puede corroborarse el tamaño,"en razón del sexo, se atribuían en el siglo pasado al cerebro sólo una puede corroborarse el tamaño, que varía con el tamaño corporal. Así, los varones"
H34_economy_218,both,['reflejo'],['rata'], un reflejo la rata,"); la lordosis, sin embargo, es poco más que un reflejo la ratamacho adoptará la misma postura al rozarle el lomo. Consideran heterosexual"
H34_economy_219,both,"['varones', 'homosexuales', 'varones homosexuales']",['respuestas'], los varones homosexuales se sigue este corolario las respuestas,la hipótesis de feminización de las respuestas a la hormona luteinizante en los varones homosexuales se sigue este corolario las respuestasdeberían estar «masculinizadas» en las mujeres lesbianas. De ocurrir
H34_economy_220,both,['nacer'],['varones'], claridad al nacer varones,posible que el sexo de los individuos afectados no se manifieste con claridad al nacer varonescon genitales de aspecto femenino y mujeres con genitales de apariencia masculina
H34_economy_221,left,['resultados'],[None], embargo resultados contradictorios el grupo,"equipos que han medido también estos núcleos, han obtenido, sin embargo resultados contradictorios el grupode Dick Swaab, del Instituto holandés de investigación del cerebro en"
H34_economy_222,both,"['síntesis', 'proteínas', 'síntesis de proteínas']",['transcripción'], la síntesis de proteínas la transcripción,"y la manipulación de la maquinaria que regula un paso esencial en la síntesis de proteínas la transcripciónde los genes. Para sintetizar una proteína, el gen que"
H34_economy_223,both,"['base', 'nitrogenada', 'base nitrogenada']",['adenina'], la base nitrogenada que portan adenina,"hélice de ADN. Los nucleótidos se distinguen unos de otros por la base nitrogenada que portan adenina(A), timina (T), citosina (C"
H34_economy_224,both,['característica'],['factores'], una dificultad característica los factores,). Nos pusimos a purificar la molécula. Había que vencer una dificultad característica los factoresde transcripción se dan en pequeñísimas cantidades dentro de la célula;
H34_economy_225,left,['factores'],[None], factores esenciales xxx,"laboratorio de Roeder y otros habían identificado al menos seis de esos factores esenciales xxx. En el tubo de ensayo, esta colección de factores permitía"
H34_economy_226,none,[None],[None], la viabilidad de la idea Michael,"limpiar la sangre de LDL. Esperamos que muy pronto se compruebe la viabilidad de la idea MichaelS., Brown y Joseph L., Goldstein están estudiando"
H34_economy_227,both,['invasores'],['virus'], serie de invasores virus,"Inmunogenética Cada día nuestro organismo se enfrenta a una formidable serie de invasores virus, bacterias y muchos otros microorganismos patológicos cuyo objetivo es superar nuestras"
H34_economy_228,none,[None],[None], RESPUESTA INMUNOLÓGICA CONCEPTOS,"autoinmune y se estudian algunos de los principales trastornos por inmunodeficiencia. RESPUESTA INMUNOLÓGICA CONCEPTOSBÁSICOS Sistema inmunológico innato Cuando se detecta un microorganismo extraño, la"
H34_economy_229,both,['células'],['sistema'], Respuesta de las células B sistema,ayudando a su vez a la respuesta de las células B. Respuesta de las células B sistemainmunológico humoral Uno de los principales elementos de la respuesta inmunológica adaptativa
H34_economy_230,none,[None],[None], ACP antigen,"a las células dendríticas, se denominan células presentadoras de antígenos ( ACP antigenpresentig cell). Las células B también son capaces de presentar"
H34_economy_231,none,[None],[None], MHC major,de las APC por una molécula del complejo mayor de histocompatibilidad ( MHC majorhistocompatibility complex) de clase II (fig. 8-1).
H34_economy_232,none,[None],[None], PROTEÍNAS DE LA RESPUESTA INMUNOLÓGICA BASES,T citotóxicas secretan unas sustancias químicas que matan la célula infectada. PROTEÍNAS DE LA RESPUESTA INMUNOLÓGICA BASESGENÉTICAS DE LA ESTRUCTURA Y LA DIVERSIDAD Genes y estructura de las
H34_economy_233,both,['cadenas'],['par'], cadenas un par,", cada molécula de anticuerpo (o inmunoglobulina) consta de cuatro cadenas un paridéntico de cadenas pesadas, más largas, y un par idéntico"
H34_economy_234,both,"['tipos', 'regiones']",['variables'], tipos de regiones variables,"idénticas y dos cadenas pesadas idénticas. La cadena ligera incluye tres tipos de regiones variables, de unión y constantes; la cadena pesada, además de"
H34_economy_235,both,"['diferencias', 'predisposición', 'genética', 'predisposición genética']",['genes'], las diferencias en la predisposición genética genes,"p. ej., variación dietética), así como a las diferencias en la predisposición genética genesheredados que aumentan la probabilidad de que un individuo presente el cáncer"
H34_economy_236,both,"['características', 'regulación', 'celular', 'regulación celular']",['factores'], características de la regulación celular los factores,"finalmente una célula cuya descendencia formará un tumor. Figura 3 Principales características de la regulación celular los factoresde crecimiento externos (proteínas y hormonas esteroideas, como el factor"
H34_economy_237,both,['inversa'],['conocimiento'], La afirmación inversa también es cierta el conocimiento,también nuestro conocimiento acerca de la vía somática del cáncer común. La afirmación inversa también es cierta el conocimientode la naturaleza de los genes mutantes somáticamente puede ayudarnos a comprender
H34_economy_238,both,"['clase', 'genes', 'genes cancerígenos', 'clase de genes']",['oncogenes'], clase de genes cancerígenos oncogenes,médicas más eficaces de prevención y tratamiento de los tumores. Otra clase de genes cancerígenos oncogenesUna segunda clase específica de genes que pueden provocar cáncer es la
H34_economy_239,both,"['herencia', 'multifactorial', 'herencia multifactorial']",['riesgo'], criterios para definir la herencia multifactorial El riesgo,buenos datos epidemiológicos para efectuar la diferenciación. Se suelen utilizar varios criterios para definir la herencia multifactorial El riesgode recurrencia aumenta si existe más de un miembro de la familia
H34_economy_240,left,"['riesgo', 'familia']",[None], riesgo de la familia puesto,"hecho'significa que ahora disponemos de más información acerca del verdadero riesgo de la familia puestoque han resultado afectados dos niños, es probable que se localicen"
H34_economy_241,both,"['anencefalia', 'vivos']",['embarazos'], los casos de anencefalia nacen vivos los embarazos,craneal y de los hemisferios cerebrales. Al menos dos tercios de los casos de anencefalia nacen vivos los embarazosa término no sobreviven más de unas horas o días. El
H34_economy_242,left,"['conceptos', 'probabilidad']",[None], conceptos fundamentales de la probabilidad la norma,reproductor al siguiente. El principio de independencia nos permite deducir dos conceptos fundamentales de la probabilidad la normade multiplicación y la norma de adición. La norma de multiplicación
H34_economy_243,left,"['distribución', 'genotipos', 'distribución de genotipos']",[None], distribución de genotipos MM,"tipificación en todas las personas de nuestra muestra, encontramos la siguiente distribución de genotipos MM, 64; MN, 126, y NN, 16."
H34_economy_244,none,[None],[None], CF Custic,recuento directo. Comentario clínico 4-1 Fibrosis quística La fibrosis quística ( CF CusticFibrosis) es uno de los trastornos por un único gen más
H34_economy_245,left,"['producto', 'frecuencias', 'genes', 'frecuencias de genes']",[None], el producto de las frecuencias de genes xxx,A se una a un óvulo portador de A está determinada por el producto de las frecuencias de genes xxx(norma de multiplicación). Ésta es la probabilidad de engendrar
H34_economy_246,both,"['árbol', 'genealógico', 'básico', 'clínica', 'árbol genealógico', 'árbol genealógico básico']",['bases'], árbol genealógico básico Citogenética clínica bases,"y los sobrinos nietos, entre otros. Figura 4-4 Notación del árbol genealógico básico Citogenética clínica basescromosómicas de la enfermedad en el ser humano En los dos capítulos"
